timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-12-28-42,16224641222617400,Tutorial,00:01:42.3383317,17,1,
21-05-31-12-30-30,16224642308445916,HouseObjectives,00:08:43.7356004,147,0,
