time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637581561462446545,1269266,121128,31,31,3,1,1,0,3.546661,3.492523,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(29.8, -3.3, -23.9),(-31.5, -4.8, -23.3),(28.7, -3.3, -23.8),(-0.1, -0.2, 1.0),(-0.1, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.06967004,0.06967004,False,0,0,
637581561463119801,1269299,121132,31,31,3,1,1,0,3.682419,3.674515,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(29.8, -3.2, -23.8),(-31.6, -4.7, -23.3),(12.3, -3.6, -23.7),(-0.1, -0.2, 1.0),(-0.1, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.02754391,0.02754391,False,0,0,
637581561463448930,1269333,121136,31,31,3,1,1,0,3.703629,3.547791,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(29.8, -3.0, -23.8),(-31.8, -4.5, -23.3),(-29.3, -4.4, -23.4),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.02547161,0.02547161,False,0,0,
637581561463698253,1269383,121142,31,31,3,0.9891141,0.9648809,0,3.734253,3.671921,0,(0.6, 0.6),(0.6, 0.7),(0.0, 0.0),(29.8, -2.8, -23.8),(-31.9, -4.3, -23.3),(-25.9, -4.2, -23.4),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581561463997451,1269408,121145,31,31,3,0.9923541,0.9669298,0,3.751205,3.57106,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, -2.7, -23.8),(-31.8, -4.2, -23.4),(13.3, -3.1, -23.7),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581561464057296,1269449,121150,31,31,3,0.9835268,0.9452567,0,3.770157,3.551941,0,(0.6, 0.6),(0.6, 0.7),(0.0, 0.0),(29.9, -2.6, -23.8),(-31.9, -4.1, -23.3),(11.4, -3.1, -23.6),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581561464850236,1269458,121151,31,31,3,0.9784091,0.9760919,0,3.831467,3.517395,0,(0.6, 0.6),(0.6, 0.7),(0.0, 0.0),(29.8, -2.5, -23.8),(-32.0, -4.0, -23.3),(6.3, -3.1, -23.6),(-0.2, 0.0, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581561465767785,1269466,121152,25,25,0,0.9101592,0.7890573,0,-1,-1,0,(0.6, 0.6),(0.6, 0.7),(0.0, 0.0),(29.7, -2.3, -23.8),(-32.1, -3.8, -23.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581561465857540,1269549,121162,25,8,0,0.9101592,0.7890573,0,-1,-1,0,(0.6, 0.7),(-1.0, -1.0),(0.0, 0.0),(29.7, -3.5, -23.9),(-32.1, -3.8, -23.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581561466555675,1269633,121172,25,25,0,0.567341,0.4567564,0,-1,-1,0,(0.6, 0.6),(0.6, 0.6),(0.0, 0.0),(29.7, -2.4, -23.8),(-32.2, -3.7, -23.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
