timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-01-14-55-46,16225593462276995,Tutorial,00:00:10.2275050,17,1,
21-06-01-14-56-02,16225593623572860,HouseObjectives,00:07:04.6863660,147,0,
