timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-09-14-45-18,16232499188445275,Tutorial,00:00:35.6687703,17,1,
21-06-09-14-46-00,16232499605254151,HouseAestheticBase,00:07:41.6917715,143,0,
21-06-09-14-53-42,16232504222730354,HouseAestheticSpace,00:02:55.8297914,143,0,
21-06-09-14-56-38,16232505981467090,HouseAestheticPostApo,00:07:13.1015178,13,0,
21-06-09-15-03-57,16232510372444151,HouseAestheticBase,00:01:31.4920810,143,0,
21-06-09-15-05-28,16232511287873602,HouseAestheticSpace,00:01:28.7898873,143,0,
