timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-04-17-19-20,16228271609767365,Tutorial,00:00:15.2430812,17,1,
21-06-04-17-19-42,16228271820765726,HouseNarrative,00:05:20.4463863,150,0,
