timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-08-11-44-20,16231526602908717,Tutorial,00:00:55.7662283,17,1,
21-06-08-11-45-16,16231527161106677,HouseObjectives,00:11:59.5544939,147,0,
