timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-11-24-06,16226330464680121,Tutorial,00:00:14.1660548,17,1,
21-06-02-11-24-26,16226330668478369,HouseObjectives,00:11:57.0687776,147,0,
