time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637588372929742706,142262,393342,31,25,3,0.1901927,0.05127346,0,2.786499,-1,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(31.2, -2.7, -30.0),(-26.0, -4.7, -28.2),(31.2, -2.7, -30.0),(0.0, -0.6, 0.8),(0.0, 0.0, 0.0),(0.0, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637588372929807190,142270,393343,24,25,0,0.2200719,0.04604962,0,-1,-1,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(31.2, -2.7, -30.0),(-26.0, -4.7, -28.2),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588372929891517,142279,393344,24,25,0,0.2200719,0.04604962,0,-1,-1,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(31.2, -2.7, -30.0),(-26.1, -4.8, -28.2),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588372929980789,142287,393345,31,25,3,0.2296473,0.06400655,0,3.013611,-1,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(31.0, -2.6, -30.0),(-26.1, -4.7, -28.2),(31.0, -2.6, -30.0),(0.0, -0.6, 0.8),(0.0, 0.0, 0.0),(0.0, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637588372930065114,142295,393346,31,25,3,0.2296473,0.06400655,0,2.949539,-1,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(30.9, -2.6, -30.0),(-26.1, -4.7, -28.2),(30.9, -2.6, -30.0),(0.0, -0.6, 0.8),(0.0, 0.0, 0.0),(0.0, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637588372930144475,142304,393347,24,25,0,0.2321486,0.05442561,0,-1,-1,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(30.9, -2.6, -30.0),(-26.2, -4.7, -28.2),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588372930223835,142312,393348,24,25,0,0.2321486,0.05442561,0,-1,-1,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(30.9, -2.6, -30.0),(-26.2, -4.7, -28.2),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588372930313112,142320,393349,31,31,3,0.2269809,0.05527065,0,3.229095,3.095932,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(30.9, -2.5, -30.0),(-26.3, -4.8, -28.2),(8.4, -3.4, -29.3),(0.0, -0.6, 0.8),(0.2, -0.6, 0.8),(0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637588372930392474,142329,393350,31,31,3,0.2269809,0.05527065,0,3.051361,3.211258,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(30.9, -2.5, -29.9),(-26.5, -4.8, -28.2),(9.3, -3.4, -29.3),(0.0, -0.6, 0.8),(0.2, -0.6, 0.8),(0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637588372930476789,142337,393351,31,31,3,0.2300677,0.07211289,0,3.002563,3.070236,0,(0.5, 0.8),(0.3, 0.9),(0.0, 0.0),(30.9, -2.5, -29.9),(-26.5, -4.9, -28.2),(9.6, -3.4, -29.3),(0.0, -0.6, 0.8),(0.2, -0.6, 0.8),(0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
