timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-09-12-08-12,16232404929588957,Tutorial,00:00:20.0250826,17,1,
21-06-09-12-08-33,16232405130077867,HouseObjectives,00:16:34.0971695,147,0,
