timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-14-26-40,16224712004293278,Tutorial,00:01:22.5256584,17,1,
21-05-31-14-28-08,16224712887679072,HouseNarrative,00:06:53.0375283,150,0,
