timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-11-16-39-38,16234295788000140,Tutorial,00:00:21.8705355,17,1,
21-06-11-16-40-06,16234296063501801,HouseNarrative,00:05:25.8429710,150,0,
