time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637590263788119820,2798046,66923,31,31,3,1,1,0,3.005539,3.352661,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.5, -2.8, -24.9),(-29.7, 3.0, -24.5),(-13.3, 1.5, -24.6),(0.2, 0.0, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.2528104,0.2528104,False,0,0,
637590263788179661,2798054,66924,31,31,3,1,1,0,3.005524,3.351059,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.4, -2.8, -24.8),(-29.7, 3.0, -24.5),(-6.8, 0.9, -24.6),(0.2, 0.0, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.2719427,0.2719427,False,0,0,
637590263788269421,2798062,66925,31,31,3,1,1,0,3.084076,3.37262,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.4, -3.0, -24.4),(-29.8, 3.0, -24.5),(-12.5, 1.4, -24.5),(0.2, 0.0, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.3368744,0.3368744,False,0,0,
637590263788349207,2798071,66926,31,31,3,1,1,0,3.041855,3.405701,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.4, -3.0, -24.3),(-29.8, 3.0, -24.5),(-20.6, 2.1, -24.5),(0.2, 0.0, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.3717217,0.3717217,False,0,0,
637590263788429022,2798079,66927,31,31,3,1,1,0,3.071701,3.366745,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.4, -3.0, -24.3),(-29.8, 2.9, -24.1),(-24.3, 2.4, -24.2),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.4245685,0.4245685,False,0,0,
637590263788518776,2798087,66928,31,31,3,1,1,0,3.101624,3.427368,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.4, -3.0, -24.2),(-29.8, 2.9, -24.2),(-26.5, 2.6, -24.2),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.4529301,0.4529301,False,0,0,
637590263788598566,2798096,66929,31,31,3,1,1,0,3.053482,3.364777,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.4, -3.1, -24.1),(-29.8, 2.9, -24.2),(-26.4, 2.6, -24.2),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.5008687,0.5008687,False,0,0,
637590263788688320,2798104,66930,31,31,3,1,1,0,3.042496,3.465332,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.3, -3.1, -24.0),(-29.8, 2.8, -24.1),(-22.5, 2.2, -24.1),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.5265961,0.5265961,False,0,0,
637590263788768113,2798112,66931,31,31,3,1,1,0,3.11969,3.467316,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.3, -3.1, -24.0),(-29.8, 2.8, -24.1),(-21.0, 2.0, -24.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.5485039,0.5485039,False,0,0,
637590263788847899,2798121,66932,31,31,3,1,1,0,3.10228,3.475418,0,(0.5, 0.6),(0.4, 0.4),(0.0, 0.0),(33.3, -3.1, -24.0),(-29.8, 2.8, -23.8),(-11.8, 1.1, -23.9),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.5602612,0.5602612,False,0,0,
