timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-26-15-08-53,16220417332767870,Tutorial,00:02:51.3596808,17,1,
21-05-26-15-11-50,16220419106027146,HouseNarrative,00:08:16.8014205,150,0,
