timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-10-11-26-39,16233243990675393,Tutorial,00:01:15.4877399,17,1,
21-06-10-11-27-54,16233244746138062,HouseAestheticBase,00:05:24.9251763,143,0,
21-06-10-11-33-19,16233247995459272,HouseAestheticSpace,00:05:27.9551735,143,0,
21-06-10-11-38-47,16233251275065558,HouseAestheticPostApo,00:03:19.9703868,13,0,
21-06-10-11-42-07,16233253274913280,HouseAestheticBase,00:00:20.3553488,143,0,
21-06-10-11-42-27,16233253478541161,HouseAestheticSpace,00:00:12.9580042,143,0,
21-06-10-11-42-40,16233253608175756,HouseAestheticPostApo,00:00:12.5076611,13,0,
21-06-10-11-42-53,16233253733395958,HouseAestheticBase,00:00:13.7188664,143,0,
