time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637589221608344406,2934633,131563,31,31,3,0.5950173,0.6202057,0,4.763031,4.41391,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(30.0, 2.3, -23.5),(-31.1, 0.2, -29.2),(-3.6, 1.2, -26.6),(-0.1, -0.6, 0.8),(0.1, -0.6, 0.8),(0.0, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221608508076,2934641,131564,31,25,3,0.5825528,0.6053625,0,4.984985,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, 2.1, -23.7),(-31.1, 0.1, -29.3),(29.9, 2.1, -23.7),(-0.1, -0.6, 0.8),(0.0, 0.0, 0.0),(-0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221608527922,2934650,131565,31,25,3,0.5825528,0.6053625,0,4.905655,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.8, 2.0, -23.7),(-31.1, 0.0, -29.4),(29.8, 2.0, -23.7),(-0.1, -0.6, 0.8),(0.0, 0.0, 0.0),(-0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221608651916,2934658,131566,31,25,3,0.5740832,0.5481395,0,4.754913,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.8, 2.0, -23.8),(-31.1, -0.1, -29.5),(29.8, 2.0, -23.8),(-0.1, -0.6, 0.8),(0.0, 0.0, 0.0),(-0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221608741200,2934666,131567,31,25,3,0.5740832,0.5481395,0,4.925293,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, 2.0, -23.8),(-31.2, 0.0, -29.5),(29.9, 2.0, -23.8),(-0.1, -0.6, 0.8),(0.0, 0.0, 0.0),(-0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221608775917,2934674,131568,31,25,3,0.509095,0.5108335,0,4.880997,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, 2.0, -23.8),(-31.2, 0.0, -29.5),(29.9, 2.0, -23.8),(-0.1, -0.6, 0.8),(0.0, 0.0, 0.0),(-0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221608840398,2934683,131569,31,25,3,0.509095,0.5108335,0,4.929535,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, 2.0, -23.7),(-31.2, 0.0, -29.5),(29.9, 2.0, -23.7),(-0.1, -0.6, 0.8),(0.0, 0.0, 0.0),(-0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221608924972,2934691,131570,25,25,0,0.4533156,0.4765337,0,-1,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, 2.0, -23.7),(-31.2, 0.0, -29.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637589221609004078,2934699,131571,31,25,3,0.4533156,0.4765337,0,4.925903,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, 2.0, -23.7),(-31.2, 0.0, -29.5),(29.9, 2.0, -23.7),(-0.1, -0.6, 0.8),(0.0, 0.0, 0.0),(-0.1, -0.6, 0.8),1,0,0,0,0,0,0,False,0,0,
637589221609088393,2934708,131572,25,25,0,0.4635068,0.4449682,0,-1,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(29.9, 2.0, -23.7),(-31.2, 0.0, -29.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
