timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-10-37-34,16226302542090885,Tutorial,00:00:19.6608782,17,1,
21-06-02-10-38-00,16226302801818053,HouseNarrative,00:08:35.7836312,150,0,
