timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-16-38-14,16224790948162125,Tutorial,00:00:19.2578772,17,1,
21-05-31-16-38-34,16224791140988893,HouseAestheticBase,00:01:35.1589723,143,0,
21-05-31-16-40-09,16224792092657980,HouseAestheticSpace,00:08:48.3783614,143,1,
21-05-31-16-48-57,16224797376511030,HouseAestheticPostApo,00:03:50.0680294,13,0,
21-05-31-16-52-47,16224799677345077,HouseAestheticBase,00:01:06.4103677,143,0,
21-05-31-16-53-54,16224800341523142,HouseAestheticSpace,00:00:15.9089270,143,0,
