timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-07-14-58-48,16230779287459175,Tutorial,00:00:13.5108394,17,1,
21-06-07-14-59-08,16230779483978056,HouseObjectives,00:11:38.2129000,147,0,
