timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-10-17-56-40,16233478003595051,Tutorial,00:00:18.5669933,17,1,
21-06-10-17-56-58,16233478189631849,HouseAestheticBase,00:07:31.5065337,143,0,
21-06-10-18-04-30,16233482704836069,HouseAestheticSpace,00:03:59.1417754,143,0,
21-06-10-18-08-29,16233485097092064,HouseAestheticPostApo,00:03:37.8088057,13,0,
21-06-10-18-12-07,16233487275338824,HouseAestheticBase,00:00:22.1825895,143,0,
