time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637586587172664447,2251046,7946,31,31,3,1,1,0,3.790726,4.03064,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.3, 4.3, -27.2),(-27.6, 2.9, -23.4),(6.3, 3.6, -25.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1970514,0.1970514,False,0,0,
637586587172694370,2251055,7947,31,31,3,1,1,0,3.796051,4.038879,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.3, 4.3, -27.2),(-27.6, 2.9, -23.4),(6.5, 3.7, -25.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1881019,0.1881019,False,0,0,
637586587172714320,2251063,7948,31,31,3,1,1,0,3.911316,4.147171,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.3, 4.2, -27.3),(-27.6, 2.9, -23.5),(6.6, 3.6, -25.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1881019,0.1881019,False,0,0,
637586587172784125,2251071,7949,31,31,3,1,1,0,3.816467,4.008484,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.4, 4.2, -27.3),(-27.4, 2.8, -23.4),(5.4, 3.5, -25.4),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.1871625,0.1871625,False,0,0,
637586587172883862,2251080,7950,31,31,3,1,1,0,3.819519,4.101898,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.5, 4.2, -27.3),(-27.2, 2.8, -23.5),(6.8, 3.5, -25.5),(0.2, -0.2, 1.0),(0.2, -0.2, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.1866583,0.1866583,False,0,0,
637586587172953673,2251088,7951,31,31,3,1,1,0,3.828781,4.08226,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.6, 4.2, -27.3),(-27.1, 2.8, -23.5),(9.1, 3.6, -25.7),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.1975358,0.1975358,False,0,0,
637586587173033466,2251096,7952,31,31,3,1,1,0,3.841583,4.053162,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.1, 2.8, -23.5),(10.7, 3.6, -25.8),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2033734,0.2033734,False,0,0,
637586587173123226,2251105,7953,31,31,3,1,1,0,3.79895,4.05928,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.1, 2.8, -23.5),(11.5, 3.6, -25.9),(0.2, -0.2, 1.0),(0.2, -0.3, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.1864576,0.1864576,False,0,0,
637586587173203013,2251113,7954,31,31,3,1,1,0,3.794327,4.123718,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(11.4, 3.6, -25.9),(0.2, -0.2, 0.9),(0.2, -0.2, 0.9),(0.2, -0.2, 0.9),1,0,0,0,0,0.1773793,0.1773793,False,0,0,
637586587173282792,2251121,7955,31,31,3,1,1,0,3.813675,4.225571,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(10.3, 3.6, -25.8),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.1892939,0.1892939,False,0,0,
637586587173372556,2251130,7956,31,31,3,1,1,0,3.833084,4.160324,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(-0.2, 3.4, -25.1),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.1956882,0.1956882,False,0,0,
637586587173452339,2251138,7957,31,31,3,1,1,0,3.8591,4.095276,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(1.3, 3.4, -25.2),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2084457,0.2084457,False,0,0,
637586587173532132,2251146,7958,31,31,3,1,1,0,3.884827,4.144394,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(3.3, 3.4, -25.4),(0.2, -0.2, 1.0),(0.2, -0.3, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2152924,0.2152924,False,0,0,
637586587173661784,2251155,7959,31,31,3,1,1,0,3.858582,4.161392,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(3.6, 3.4, -25.4),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2184268,0.2184268,False,0,0,
637586587173711656,2251163,7960,31,31,3,1,1,0,3.884811,4.128235,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(4.7, 3.5, -25.4),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2201089,0.2201089,False,0,0,
637586587173791443,2251171,7961,31,31,3,1,1,0,3.865295,4.095093,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(5.0, 3.5, -25.5),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.210147,0.210147,False,0,0,
637586587173871219,2251180,7962,31,31,3,1,1,0,3.871872,4.114105,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.1, -27.4),(-27.2, 2.8, -23.5),(5.0, 3.5, -25.5),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2042868,0.2042868,False,0,0,
637586587173960985,2251188,7963,31,31,3,1,1,0,3.858948,4.132416,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.2, -27.3),(-27.2, 2.8, -23.5),(4.8, 3.5, -25.4),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.1963419,0.1963419,False,0,0,
637586587174040783,2251196,7964,31,31,3,1,1,0,3.871796,4.125778,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.2, -27.3),(-27.2, 2.8, -23.5),(5.1, 3.5, -25.5),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.1920781,0.1920781,False,0,0,
637586587174120556,2251205,7965,31,31,3,1,1,0,3.878128,4.132858,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.2, -27.3),(-27.2, 2.8, -23.5),(5.2, 3.5, -25.5),(0.2, -0.2, 1.0),(0.2, -0.2, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.206725,0.206725,False,0,0,
637586587174210320,2251213,7966,31,31,3,1,1,0,3.884659,4.147278,0,(0.4, 0.5),(0.3, 0.5),(0.0, 0.0),(35.7, 4.2, -27.3),(-27.2, 2.8, -23.5),(5.2, 3.5, -25.5),(0.2, -0.2, 1.0),(0.2, -0.2, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.2145857,0.2145857,False,0,0,
