time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637586591150957037,2648892,19563,31,31,3,0.8542544,1,0,5.219315,5.703552,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.0, 5.0, -27.9),(-26.7, 3.5, -22.9),(9.6, 4.4, -25.8),(0.3, 0.0, 1.0),(0.3, 0.0, 1.0),(0.3, 0.0, 1.0),1,0,0,0,0,0,0.1457086,False,0,0,
637586591151026848,2648900,19564,31,31,3,1,1,0,5.212479,5.606766,0,(0.4, 0.4),(0.3, 0.4),(0.0, 0.0),(36.0, 4.9, -27.8),(-26.8, 3.5, -22.7),(18.3, 4.5, -26.4),(0.3, 0.0, 1.0),(0.3, 0.0, 1.0),(0.3, 0.0, 1.0),1,0,0,0,0,0.2377887,0.2377887,False,0,0,
637586591151116604,2648908,19565,31,31,3,1,1,0,5.192154,5.368973,0,(0.4, 0.4),(0.3, 0.4),(0.0, 0.0),(35.9, 4.9, -27.8),(-26.9, 3.3, -22.0),(34.9, 4.9, -27.7),(0.3, 0.0, 1.0),(0.3, 0.0, 1.0),(0.3, 0.0, 1.0),1,0,0,0,0,0.2421554,0.2421554,False,0,0,
637586591151196395,2648917,19566,31,31,3,1,1,0,5.140152,5.638184,0,(0.4, 0.4),(0.3, 0.4),(0.0, 0.0),(35.8, 4.9, -27.8),(-27.0, 3.3, -22.0),(35.8, 4.9, -27.8),(0.2, 0.0, 1.0),(0.3, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.2488458,0.2488458,False,0,0,
637586591151286156,2648925,19567,31,31,3,1,1,0,5.228409,5.544632,0,(0.4, 0.4),(0.3, 0.4),(0.0, 0.0),(35.7, 4.9, -27.8),(-27.1, 3.3, -22.3),(35.7, 4.9, -27.7),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.2524364,0.2524364,False,0,0,
637586591151375912,2648933,19568,31,31,3,1,1,0,5.046951,5.529968,0,(0.4, 0.4),(0.3, 0.4),(0.0, 0.0),(35.6, 4.9, -27.7),(-27.2, 3.3, -22.3),(35.6, 4.9, -27.7),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.2719631,0.2719631,False,0,0,
637586591151455699,2648942,19569,31,31,3,1,1,0,5.182693,5.422394,0,(0.4, 0.4),(0.3, 0.4),(0.0, 0.0),(35.5, 4.8, -27.6),(-27.3, 3.4, -22.4),(35.5, 4.8, -27.6),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.2824426,0.2824426,False,0,0,
637586591151545456,2648950,19570,31,31,3,1,1,0,5.21286,5.493408,0,(0.4, 0.4),(0.3, 0.4),(0.0, 0.0),(35.4, 4.7, -27.4),(-27.4, 3.4, -22.7),(35.3, 4.7, -27.4),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.3027917,0.3027917,False,0,0,
637586591151615274,2648958,19571,31,31,3,1,1,0,5.209183,5.39006,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.3, 4.7, -27.1),(-27.5, 3.4, -22.6),(32.2, 4.6, -26.9),(0.2, 0.0, 1.0),(0.2, -0.1, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.3137125,0.3137125,False,0,0,
637586591151804767,2648967,19572,31,31,3,1,1,0,5.181488,5.402344,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.3, 4.7, -27.2),(-27.6, 3.4, -22.4),(5.9, 4.1, -25.0),(0.2, 0.0, 1.0),(0.2, -0.1, 1.0),(0.2, 0.0, 1.0),1,0,0,0,0,0.2794013,0.2794013,False,0,0,
