timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-07-10-31-57,16230619172395171,Tutorial,00:00:29.1396618,17,1,
21-06-07-10-32-32,16230619523029076,HouseAestheticBase,00:06:02.7040330,143,0,
21-06-07-10-38-35,16230623150508238,HouseAestheticSpace,00:01:43.1483737,143,0,
21-06-07-10-40-18,16230624182470694,HouseAestheticPostApo,00:04:55.4047631,13,0,
21-06-07-10-45-19,16230627197344494,HouseAestheticBase,00:00:26.6780022,143,0,
