timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-14-07-18,16226428387235410,Tutorial,00:03:03.8795253,17,2,
21-06-02-14-10-28,16226430287502045,HouseAestheticBase,00:11:37.7496470,143,2,
21-06-02-14-22-06,16226437265517130,HouseAestheticSpace,00:06:12.7169477,143,2,
21-06-02-14-28-19,16226440993225169,HouseAestheticPostApo,00:06:32.0011949,13,0,
21-06-02-14-34-57,16226444974239955,HouseAestheticBase,00:00:08.6033214,143,0,
