timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0301031,1.6226437265896116e+16,0,5,hall
0.0602062,1.6226437269376012e+16,2,3,1,1,0.0940217494527612
0.0802062,1.6226437269715108e+16,1,3,1,2,0.09402165570239762
0.1645968,1.6226437270572816e+16,1,3,0,2,3.4230927615593796
0.1645968,1.6226437270572816e+16,2,3,0,1,0.3891543951016487
96.6631,1.622643823715238e+16,0,1,-2.704981,1.698518,1.041659,-3.737052,1.698257,-1.03552
98.24876,1.622643825300503e+16,0,5,bedroom 1
109.7644,1.6226438368172644e+16,0,5,hall
112.1756,1.6226438392292688e+16,1,3,1,2,0.09918476586457214
112.1867,1.6226438392402396e+16,2,3,1,1,0.09767536878640375
118.8811,1.6226438459328612e+16,2,3,0,1,0.30095748521425736
118.9036,1.6226438459587916e+16,1,3,0,2,0.30532242552326544
120.5039,1.6226438475546432e+16,0,5,bedroom 1
121.9903,1.6226438490415692e+16,1,3,1,2,0.09983216553716522
122.0239,1.6226438490749864e+16,2,3,1,1,0.09967928541076138
122.8236,1.6226438498749084e+16,0,5,hall
123.0358,1.6226438500871364e+16,1,3,0,2,0.30223318044000425
123.0358,1.6226438500871364e+16,2,3,0,1,0.30328990176056003
133.2561,1.6226438603074006e+16,0,5,corridor
137.117,1.6226438641685104e+16,0,1,-2.605273,1.684418,-5.598897,-0.7656006,1.682067,-5.525539
137.117,1.6226438641685104e+16,0,5,bedroom 2
138.0718,1.6226438651238092e+16,0,1,-0.749523,1.701934,-5.518738,0.3638128,1.701974,-6.113664
155.2636,1.622643882315594e+16,2,3,1,91,0.09934744550118073
155.3433,1.6226438824008732e+16,2,4,1,91,0.09521299372123553
157.3989,1.6226438844511256e+16,2,4,0,91,0.3409928433514109
157.5115,1.622643884564466e+16,2,3,0,91,0.30567782578453423
168.7899,1.6226438958415498e+16,0,1,-0.1226947,1.71089,-6.317294,-1.306054,1.711796,-8.422229
191.384,1.6226439184372068e+16,1,4,1,67,0.09717474638731974
191.4064,1.6226439184591478e+16,1,3,1,67,0.09787835125935702
193.4564,1.6226439205095244e+16,1,3,0,67,1.6506720816946054
193.4564,1.6226439205095244e+16,1,4,0,67,1.6506720816946054
193.4564,1.6226439205095244e+16,1,4,1,67,0.057532148943004055
193.4789,1.6226439205314656e+16,1,4,0,67,1.5947311335686023
193.5454,1.6226439205967974e+16,1,3,1,67,0.05847593298956424
193.5454,1.6226439205967974e+16,1,4,1,67,0.059407397157256674
196.5217,1.6226439235731444e+16,0,1,-1.614051,1.688797,-6.558075,-3.248612,1.69071,-5.480386
196.5217,1.6226439235731444e+16,0,5,corridor
196.5217,1.6226439235731444e+16,1,3,0,67,2.0034328022634056
196.5217,1.6226439235731444e+16,1,4,0,67,2.0034328022634056
196.5217,1.6226439235731444e+16,1,4,1,67,0.05797779565488855
196.5329,1.6226439235841154e+16,1,3,1,67,0.05761562970236483
200.4643,1.6226439275153824e+16,1,3,0,67,1.837934096310583
200.4643,1.6226439275153824e+16,1,4,0,67,1.837934096310583
200.4643,1.6226439275153824e+16,1,4,1,67,0.05659461852508578
200.4766,1.622643927528348e+16,1,3,1,67,0.05687410448525772
201.5533,1.6226439286046884e+16,0,1,-2.755322,1.749255,-3.788509,-1.0985,1.747142,-2.331563
201.5533,1.6226439286046884e+16,0,5,livingroom
201.5533,1.6226439286046884e+16,1,3,0,67,2.236217128281375
201.5533,1.6226439286046884e+16,1,4,0,67,2.236217128281375
201.5533,1.6226439286056862e+16,1,4,1,67,0.05898618250065038
201.5663,1.6226439286186512e+16,1,3,1,67,0.05690111853909379
202.8421,1.6226439298935464e+16,0,1,-1.128356,1.751979,-2.426035,0.8251293,1.752074,-2.998553
202.8421,1.6226439298935464e+16,1,3,0,67,2.0617820394571997
202.8421,1.6226439298935464e+16,1,4,0,67,2.0617820394571997
202.8421,1.6226439298945436e+16,1,4,1,67,0.05897172708383229
202.8522,1.62264392990352e+16,1,3,1,67,0.05632790581550138
203.5882,1.6226439306396722e+16,0,1,0.8446125,1.74813,-2.994219,3.149865,1.748246,-3.073485
203.5882,1.6226439306396722e+16,1,3,0,67,2.3345579826655496
203.5882,1.6226439306396722e+16,1,4,0,67,2.3345579826655496
203.5882,1.6226439306396722e+16,1,4,1,67,0.05553367094835358
203.6033,1.6226439306546322e+16,1,3,1,67,0.05556000411267105
204.4196,1.6226439314711728e+16,0,1,3.117646,1.742761,-2.980165,4.775342,1.742559,-1.875752
204.4196,1.6226439314711728e+16,1,3,0,67,2.0265601718939905
204.4196,1.6226439314711728e+16,1,4,0,67,2.0265601718939905
204.4196,1.6226439314711728e+16,1,4,1,67,0.05602812731119964
204.44,1.6226439314911188e+16,1,3,1,67,0.0563903086797724
205.0659,1.622643932117845e+16,0,1,4.76757,1.738293,-1.87629,6.519981,1.738316,-0.6960925
205.0659,1.622643932117845e+16,0,5,terrace
205.0659,1.622643932117845e+16,1,3,0,67,2.1473826317256552
205.0659,1.622643932117845e+16,1,4,0,67,2.1473826317256552
205.0659,1.622643932117845e+16,1,4,1,67,0.05675283588729307
205.077,1.6226439321290856e+16,1,3,1,67,0.05593083608574077
207.0404,1.622643934093468e+16,1,3,0,67,2.077759494182375
207.0404,1.622643934093468e+16,1,4,0,67,2.077759494182375
207.0404,1.622643934093468e+16,1,4,1,67,0.05703191731828757
207.0516,1.6226439341044388e+16,1,3,1,67,0.05610553493194769
208.1115,1.6226439351628684e+16,1,3,0,67,1.9162406127060345
208.1115,1.6226439351628684e+16,1,4,0,67,1.9162406127060345
208.1115,1.6226439351628684e+16,1,4,1,67,0.05607697227026484
208.1295,1.6226439351818176e+16,1,3,1,67,0.05625276505204013
