time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637576397188563486,1677669,100243,31,31,3,1,1,0,6.107971,6.275543,0,(0.5, 0.7),(0.5, 0.7),(0.0, 0.0),(31.8, -5.7, -21.7),(-30.4, -7.5, -22.3),(26.1, -5.8, -21.8),(0.1, 0.0, 1.0),(0.1, 0.1, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.1052626,0.4214298,False,0,1,
637576397188633215,1677677,100244,31,31,3,1,1,0,6.07103,6.188644,0,(0.5, 0.7),(0.5, 0.7),(0.0, 0.0),(31.7, -5.6, -21.9),(-30.4, -7.5, -22.3),(24.2, -5.8, -22.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.3235207,0.3689746,False,0,1,
637576397188693049,1677685,100245,31,31,3,1,1,0,6.050842,6.243256,0,(0.5, 0.7),(0.5, 0.7),(0.0, 0.0),(31.7, -5.6, -21.8),(-30.5, -7.5, -22.4),(25.1, -5.8, -21.9),(0.1, 0.0, 1.0),(0.1, 0.1, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.2756736,0.3643489,False,0,1,
637576397188892516,1677694,100246,31,31,3,1,1,0,6.0923,6.227203,0,(0.5, 0.7),(0.5, 0.7),(0.0, 0.0),(31.8, -5.3, -22.6),(-30.5, -7.3, -22.8),(5.3, -6.2, -22.7),(0.0, 0.1, 1.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.2499953,0.3618664,False,0,1,
637576397189171768,1677702,100247,31,31,3,1,1,0,6.055679,6.366959,0,(0.5, 0.7),(0.5, 0.8),(0.0, 0.0),(31.7, -5.3, -22.6),(-30.5, -7.2, -23.0),(-4.9, -6.4, -22.9),(0.1, 0.1, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.1972917,0.3218799,False,0,1,
637576397189241579,1677710,100248,31,31,3,1,1,0,6.08934,6.345016,0,(0.5, 0.7),(0.5, 0.8),(0.0, 0.0),(31.7, -5.2, -23.0),(-30.5, -7.3, -22.8),(-28.4, -7.2, -22.8),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.169007,0.3004202,False,0,1,
637576397189301417,1677744,100252,31,31,3,1,1,0,6.049561,6.326401,0,(0.5, 0.7),(0.5, 0.8),(0.0, 0.0),(31.7, -5.1, -23.1),(-30.6, -7.4, -22.6),(-30.5, -7.4, -22.6),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.1116085,0.2611688,False,0,1,
637576397189361259,1677752,100253,31,31,3,1,1,0,6.011368,6.271317,0,(0.5, 0.7),(0.5, 0.8),(0.0, 0.0),(31.7, -5.1, -23.2),(-30.6, -7.4, -22.6),(-30.6, -7.4, -22.6),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.08080412,0.2401035,False,0,1,
637576397189421105,1677760,100254,31,31,3,0.9599867,1,0,6.048401,6.214798,0,(0.5, 0.7),(0.5, 0.8),(0.0, 0.0),(31.7, -5.1, -23.1),(-30.6, -7.4, -22.6),(-30.6, -7.4, -22.6),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.1517194,False,0,1,
637576397189490913,1677769,100255,31,31,3,0.9599867,1,0,6.025604,6.225128,0,(0.5, 0.7),(0.5, 0.8),(0.0, 0.0),(31.7, -5.2, -23.0),(-30.6, -7.3, -22.6),(-30.6, -7.3, -22.6),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.1042858,False,0,1,
637576397190298751,1677777,100256,31,31,3,0.9418072,1,0,6.106949,6.207886,0,(0.5, 0.7),(0.5, 0.8),(0.0, 0.0),(31.6, -5.6, -21.8),(-30.6, -7.3, -22.6),(-30.6, -7.3, -22.6),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.06709912,False,0,1,
637576397190348618,1677852,100265,31,31,3,0.9418072,1,0,6.332443,6.224365,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(30.6, -5.3, -21.6),(-31.7, -7.3, -22.5),(-31.7, -7.3, -22.5),(-0.2, 0.1, 1.0),(-0.1, 0.1, 1.0),(-0.1, 0.1, 1.0),1,0,0,0,0,0,0.04714196,False,0,1,
637576397190412996,1677860,100266,31,31,3,0.9441397,1,0,6.362091,6.20285,0,(0.6, 0.7),(0.6, 0.7),(0.0, 0.0),(30.4, -5.3, -21.4),(-31.8, -7.3, -22.5),(-31.8, -7.3, -22.5),(-0.2, 0.0, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0,0.03529176,False,0,1,
637576397190642380,1677869,100267,31,31,3,0.9560637,0.9385419,0,6.289063,6.135086,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.3, -5.3, -21.5),(-31.9, -7.3, -22.5),(-31.9, -7.3, -22.5),(-0.2, 0.1, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637576397190722166,1677885,100269,31,31,3,0.9560637,0.9385419,0,6.38797,6.242035,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.3, -5.4, -21.4),(-31.9, -7.4, -22.5),(-31.9, -7.4, -22.5),(-0.2, 0.1, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
