timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.035973,1.6226319618286206e+16,0,5,hall
0.071946,1.6226319619518e+16,2,3,1,1,0.09402162205928007
0.09194601,1.6226319620186216e+16,1,3,1,2,0.09402145212638495
0.1767298,1.6226319621083814e+16,1,3,0,2,4.15513741677123
0.1767298,1.6226319621083814e+16,2,3,0,1,0.9859119528053047
9.310735,1.6226319714054306e+16,0,5,corridor
12.13109,1.6226319742262496e+16,0,1,-3.029546,1.772064,-2.584667,-0.2539027,1.770041,-3.082068
12.13109,1.6226319742262496e+16,0,5,livingroom
17.55418,1.6226319796491504e+16,0,1,0.001967233,1.740428,-2.997128,5.153819,1.740285,-2.877927
22.60477,1.6226319846995444e+16,0,5,terrace
23.13162,1.6226319852263068e+16,0,1,5.654002,1.681458,-1.098328,7.261029,1.682552,-2.113667
36.43108,1.6226319985266428e+16,0,1,7.24719,1.743307,-1.851874,4.225556,1.743091,-1.323329
36.43108,1.6226319985266428e+16,0,5,livingroom
37.71254,1.6226319998088976e+16,0,1,4.236137,1.749811,-1.370316,0.39362,1.749906,-3.491206
39.16257,1.6226320012607458e+16,0,1,0.3843577,1.755358,-3.392488,-2.485477,1.757136,-2.951373
39.16257,1.6226320012607458e+16,0,5,corridor
42.22791,1.6226320043226406e+16,0,1,-2.739621,1.726159,-2.969126,-5.666341,1.725402,-3.237742
42.22791,1.6226320043226406e+16,0,5,bedroom 1
44.75019,1.622632006845572e+16,0,1,-5.566452,1.707909,-3.223514,-6.56854,1.70832,-3.563334
56.24311,1.6226320183387764e+16,0,1,-6.83531,1.691045,-3.354046,-8.003407,1.694085,-3.216953
59.92677,1.6226320220225784e+16,0,1,-7.51534,1.717112,-3.276948,-3.528021,1.719126,-3.169591
59.92677,1.6226320220225784e+16,0,5,corridor
67.70206,1.6226320297974032e+16,0,1,-2.967724,1.754888,-3.220269,1.351647,1.752831,-3.239729
67.70206,1.6226320297974032e+16,0,5,livingroom
