timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-11-00-30,16226316305621971,Tutorial,00:00:37.4377476,17,1,
21-06-02-11-01-14,16226316744793629,HouseAestheticBase,00:04:47.2465323,143,0,
21-06-02-11-06-01,16226319617827436,HouseAestheticSpace,00:01:30.0396940,143,0,
21-06-02-11-07-31,16226320518673175,HouseAestheticPostApo,00:02:07.3166065,13,0,
21-06-02-11-09-45,16226321855654280,HouseAestheticBase,00:00:18.4850396,143,0,
21-06-02-11-10-04,16226322040903606,HouseAestheticSpace,00:01:32.4850436,143,0,
