time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582284305781548,540862,134203,31,31,3,1,1,0,4.615677,4.16806,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(32.4, -0.3, -20.7),(-28.0, -2.1, -19.9),(32.4, -0.3, -20.7),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.618081,0.618081,False,0,0,
637582284305841384,540870,134204,31,31,3,1,1,0,4.603455,4.214401,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(32.4, -0.4, -20.7),(-27.9, -2.8, -18.2),(32.4, -0.4, -20.7),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.6150418,0.6150418,False,0,0,
637582284305911194,540878,134205,31,31,3,1,1,0,4.631882,4.261337,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.4, -0.5, -20.7),(-27.9, -2.7, -18.6),(32.4, -0.5, -20.7),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.591159,0.591159,False,0,0,
637582284305990982,540887,134206,31,31,3,1,1,0,4.655441,4.195633,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.4, -0.5, -20.7),(-28.0, -2.7, -18.8),(32.4, -0.5, -20.7),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.5783417,0.5783417,False,0,0,
637582284306080743,540895,134207,31,31,3,1,1,0,4.659958,4.064743,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.3, -0.6, -20.7),(-28.0, -2.9, -18.5),(32.3, -0.6, -20.7),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.5438511,0.5438511,False,0,0,
637582284306160528,540903,134208,31,31,3,1,1,0,4.576797,4.281784,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.3, -0.7, -20.7),(-28.0, -2.8, -18.9),(32.3, -0.7, -20.7),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.5253408,0.5253408,False,0,0,
637582284306240313,540912,134209,31,31,3,1,1,0,4.448532,4.398117,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.2, -0.6, -20.8),(-28.1, -2.9, -18.9),(32.2, -0.6, -20.8),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.5156341,0.5156341,False,0,0,
637582284306330077,540920,134210,31,31,3,1,1,0,4.473175,4.256516,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.2, -0.7, -20.8),(-28.1, -3.0, -18.7),(32.2, -0.7, -20.8),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.5104247,0.5104247,False,0,0,
637582284306409861,540928,134211,31,31,3,1,1,0,4.498337,4.312271,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.1, -0.8, -20.8),(-28.2, -2.9, -18.9),(32.1, -0.8, -20.8),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.4892025,0.4892025,False,0,0,
637582284306489649,540937,134212,31,31,3,1,1,0,4.629822,4.289581,0,(0.5, 0.5),(0.4, 0.6),(0.0, 0.0),(32.1, -0.8, -20.8),(-28.2, -2.9, -19.0),(32.1, -0.8, -20.8),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.4778131,0.4778131,False,0,0,
637582284306579413,540945,134213,31,31,3,1,0.9786318,0,4.639771,4.242661,0,(0.6, 0.5),(0.4, 0.6),(0.0, 0.0),(32.1, -0.8, -20.8),(-28.2, -2.9, -19.1),(31.5, -0.8, -20.8),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.4383534,0,False,0,0,
637582284306659197,540953,134214,31,31,3,1,0.9786318,0,4.578323,4.282654,0,(0.6, 0.5),(0.4, 0.6),(0.0, 0.0),(32.1, -0.8, -20.8),(-28.3, -2.5, -20.3),(32.0, -0.8, -20.8),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.4171764,0,False,0,0,
637582284306768905,540962,134215,31,31,3,1,1,0,4.546173,4.205048,0,(0.6, 0.5),(0.4, 0.6),(0.0, 0.0),(32.1, -0.8, -20.8),(-28.3, -2.7, -19.7),(32.1, -0.8, -20.8),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3762737,0.3762737,False,0,0,
637582284306838712,540970,134216,31,31,3,1,1,0,4.588959,4.256989,0,(0.6, 0.5),(0.4, 0.6),(0.0, 0.0),(32.1, -0.8, -20.9),(-28.2, -2.9, -18.8),(32.1, -0.8, -20.9),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3543222,0.3543222,False,0,0,
637582284306908532,540978,134217,31,31,3,1,0.9673794,0,4.578415,4.278717,0,(0.6, 0.5),(0.4, 0.6),(0.0, 0.0),(32.1, -0.8, -20.9),(-28.1, -3.0, -18.3),(32.1, -0.8, -20.9),(-0.2, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3160494,0,False,0,0,
