timestamp,ticksSince1970 (100ns),objectId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.0,16220434767396310,0,109.8662,1.068343,0.05,300.0,,
0.0125182,16220434767446180,0,-0.02813959,1.516894,0.1428576,13.80452,247.5649,357.54
0.0125182,16220434767456150,1,-1.472651,0.8092917,1.471066,348.3246,21.83947,320.5042
0.0125182,16220434767456150,2,-1.358325,0.7865912,1.880257,343.3767,291.52,5.585962
0.0125182,16220434767456150,3,5.185603e-05,158.5,-0.3036,0.0,270.0,0.0
0.0125182,16220434767456150,4,2.96,1.05,0.4429998,4.771804e-06,63.21941,3.47906e-05
0.0125182,16220434767456150,5,3.015,1.05,-0.0170002,2.204624e-05,210.0,5.616873e-06
0.0125182,16220434767456150,6,2.712,1.05,-0.2880001,1.572607e-05,225.0,-9.07294e-05
0.0125182,16220434767456150,7,2.826,1.05,-0.1740003,4.970105e-05,198.0981,-0.0001678156
0.0125182,16220434767456150,8,2.826,1.05,0.04899979,1.123796e-05,198.098,-1.409814e-05
0.0125182,16220434767456150,9,3.053,1.049999,0.2269998,3.180555e-15,90.0,6.246871e-08
0.0125182,16220434767456150,10,3.145,1.049999,0.4429998,1.29079e-05,90.00002,7.590984e-06
0.0125182,16220434767456150,11,2.749,1.05,0.4400001,2.712756e-06,215.0,-4.56756e-06
0.0125182,16220434767456150,12,2.854,1.049999,0.243,-4.876972e-06,90.0,-1.829845e-05
0.0125182,16220434767456150,13,2.704,1.049999,0.2849998,3.180555e-15,90.0,6.246871e-08
0.0125182,16220434767456150,14,2.712,1.05,-0.06500006,1.22448e-05,225.0,-1.990891e-05
0.0125182,16220434767466124,15,3.015,1.05,-0.2400002,2.923484e-06,210.0,-1.861802e-05
0.0125182,16220434767466124,16,0.847,-0.073,-4.397,0.0,0.0,0.0
0.1125182,16220434767585803,0,0.01946699,1.520562,0.05249167,10.87379,207.7494,359.0955
0.1125182,16220434767585803,1,-1.472095,0.8067518,1.487759,348.3345,21.81116,320.5041
0.1125182,16220434767585803,2,-1.35811,0.7862618,1.884581,343.3973,291.5345,5.591906
0.1277002,16220434767710612,0,0.02292871,1.520782,0.04936815,10.7244,205.9708,359.1965
0.1277002,16220434767710612,1,-1.47094,0.7822651,1.637353,348.9828,21.32182,320.7682
0.1277002,16220434767710612,2,-1.356964,0.7838181,1.903127,343.443,291.8757,5.462335
0.1390402,16220434767850173,0,0.02622163,1.521127,0.04632425,10.57713,204.2337,359.3111
0.1390402,16220434767850173,1,-1.470482,0.7781417,1.662551,349.0889,21.29856,320.7761
0.1390402,16220434767850173,2,-1.356977,0.7840387,1.904198,343.4504,291.8955,5.453454
