time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637586820369243623,4095875,5150,31,31,3,1,1,0,5.575607,4.97348,0,(0.3, 0.4),(0.4, 0.4),(0.0, 0.0),(36.5, 5.0, -29.0),(-28.1, 1.7, -26.0),(11.3, 3.7, -27.8),(0.3, 0.3, 0.9),(0.3, 0.2, 0.9),(0.3, 0.2, 0.9),1,0,0,0,0,0.6746845,0.6746845,False,0,0,
637586820369303460,4095884,5151,31,31,3,1,1,0,5.572052,5.246277,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.7, 5.0, -29.0),(-27.9, 1.7, -26.0),(8.0, 3.5, -27.7),(0.4, 0.3, 0.9),(0.4, 0.2, 0.9),(0.4, 0.2, 0.9),1,0,0,0,0,0.6743072,0.6743072,False,0,0,
637586820369343354,4095892,5152,31,31,3,1,1,0,5.562286,5.012573,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.8, 5.1, -29.1),(-27.7, 1.7, -26.1),(4.0, 3.3, -27.6),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),1,0,0,0,0,0.6758643,0.6758643,False,0,0,
637586820369423141,4095900,5153,31,31,3,1,1,0,5.523178,5.08374,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.8, 5.1, -29.2),(-27.6, 1.6, -26.1),(0.1, 3.1, -27.4),(0.4, 0.2, 0.9),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),1,0,0,0,0,0.6902342,0.6902342,False,0,0,
637586820369512906,4095909,5154,31,31,3,1,1,0,5.561752,5.070877,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.8, 5.1, -29.1),(-27.6, 1.6, -26.1),(-3.8, 2.9, -27.2),(0.4, 0.2, 0.9),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),1,0,0,0,0,0.6988904,0.6988904,False,0,0,
637586820369602660,4095917,5155,31,31,3,1,1,0,5.505569,5.070038,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.8, 5.2, -29.1),(-27.7, 1.6, -26.1),(-5.6, 2.8, -27.1),(0.4, 0.2, 0.9),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),1,0,0,0,0,0.664059,0.664059,False,0,0,
637586820369672474,4095925,5156,31,31,3,1,1,0,5.681366,5.038193,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.7, 5.2, -29.1),(-27.7, 1.6, -26.1),(-4.4, 2.9, -27.2),(0.4, 0.3, 0.9),(0.4, 0.2, 0.9),(0.4, 0.2, 0.9),1,0,0,0,0,0.6453658,0.6453658,False,0,0,
637586820369762233,4095934,5157,31,31,3,1,1,0,5.423508,5.067657,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.7, 5.2, -29.1),(-27.8, 1.6, -26.1),(0.9, 3.2, -27.4),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),1,0,0,0,0,0.6517383,0.6517383,False,0,0,
637586820369842021,4095942,5158,31,31,3,1,1,0,5.54747,5.237503,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.6, 5.2, -29.1),(-27.9, 1.6, -26.1),(7.3, 3.6, -27.7),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),(0.4, 0.3, 0.9),1,0,0,0,0,0.6551583,0.6551583,False,0,0,
637586820369931782,4095950,5159,31,31,3,1,1,0,5.547058,5.219742,0,(0.3, 0.4),(0.3, 0.4),(0.0, 0.0),(36.5, 5.3, -29.0),(-28.0, 1.6, -26.0),(9.1, 3.7, -27.7),(0.3, 0.2, 0.9),(0.4, 0.3, 0.9),(0.4, 0.2, 0.9),1,0,0,0,0,0.6463247,0.6463247,False,0,0,
