time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582557598939702,1967411,328089,31,31,3,1,1,0,4.050003,4.305054,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.6, 1.2, -28.0),(-32.3, 2.3, -28.6),(12.6, 1.6, -28.2),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.6548272,0.6548272,False,0,0,
637582557599083541,1967419,328090,31,31,3,1,1,0,3.874451,4.198532,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.6, 1.2, -28.1),(-32.3, 2.3, -28.5),(22.0, 1.4, -28.1),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.6703236,0.6703236,False,0,0,
637582557599148021,1967428,328091,31,31,3,1,1,0,3.979233,4.21405,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.4, -28.9),(-32.3, 2.2, -28.5),(-9.7, 2.0, -28.6),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.675267,0.675267,False,0,0,
637582557599207546,1967436,328092,31,31,3,1,1,0,3.976654,4.228973,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.4, -28.9),(-32.3, 2.2, -28.4),(-31.6, 2.2, -28.4),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.6725975,0.6725975,False,0,0,
637582557599267065,1967444,328093,31,31,3,1,1,0,3.972748,4.2332,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.5, -28.9),(-32.3, 2.2, -28.4),(-32.3, 2.2, -28.4),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.6711649,0.6711649,False,0,0,
637582557599351383,1967453,328094,31,31,3,1,1,0,3.942108,4.237747,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.5, -29.0),(-32.3, 2.2, -28.3),(-32.3, 2.2, -28.3),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.67502,0.67502,False,0,0,
637582557599430744,1967461,328095,31,31,3,1,1,0,3.912415,4.256439,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.5, -29.0),(-32.3, 2.2, -28.3),(-32.3, 2.2, -28.3),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.677089,0.677089,False,0,0,
637582557599515062,1967469,328096,31,31,3,1,1,0,3.941498,4.275513,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.5, -29.0),(-32.3, 2.2, -28.3),(-32.3, 2.2, -28.3),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.6989406,0.6989406,False,0,0,
637582557599599389,1967478,328097,31,31,3,1,1,0,3.926132,4.276016,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.5, -29.0),(-32.3, 2.2, -28.3),(-32.3, 2.2, -28.3),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.7106678,0.7106678,False,0,0,
637582557599683715,1967486,328098,31,31,3,1,1,0,3.944336,4.276779,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(32.7, 1.5, -29.0),(-32.3, 2.2, -28.3),(-32.2, 2.2, -28.3),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.7123814,0.7123814,False,0,0,
