timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0064449,1.6226587042344864e+16,0,5,hall
0.0328898,1.6226587043093824e+16,2,3,1,1,0.030343249284122485
0.1328898,1.6226587052374034e+16,2,3,0,1,0.4142506236138818
5.135152,1.6226587111968708e+16,0,5,corridor
6.755907,1.62265871281731e+16,0,1,-2.96165,1.499015,-2.975566,2.555969,1.497142,-2.613529
6.755907,1.62265871281731e+16,0,5,livingroom
7.610554,1.6226587136719216e+16,0,1,2.549834,1.491647,-2.551813,6.197121,1.491927,-0.8085946
7.610554,1.6226587136719216e+16,0,5,terrace
9.754872,1.6226587158166356e+16,0,1,6.13339,1.541354,-0.8102133,9.726,3.472207,-3.996
10.48732,1.6226587165487346e+16,0,1,9.711484,3.46139,-4.027623,11.38579,5.769795,-8.986421
12.09756,1.6226587181592544e+16,0,1,11.43164,5.787951,-8.945581,13.24294,8.434956,-7.068205
24.56958,1.622658730631231e+16,0,1,13.06873,8.327036,-6.960401,6.77232,1.440917,-2.386229
36.98619,1.6226587430481524e+16,0,1,6.655691,1.508512,-5.208387,7.841948,1.508736,-0.6569929
39.08579,1.6226587451472328e+16,0,1,7.842388,1.515906,-0.7843091,9.726,3.446918,-3.996
40.02905,1.6226587460906304e+16,0,1,9.712258,3.462747,-3.958439,11.38579,5.771445,-8.986422
40.96216,1.6226587470236096e+16,0,1,11.33577,5.774023,-8.897564,13.24294,8.420121,-7.068206
53.5116,1.6226587595734488e+16,0,1,13.20142,8.291098,-7.085937,11.38579,5.644163,-8.986422
67.05033,1.6226587731117914e+16,0,1,11.38963,5.697126,-8.932181,9.726,3.389011,-3.996
68.03835,1.622658774100321e+16,0,1,9.664106,3.390333,-4.03115,5.040091,1.459434,-0.8037901
73.87982,1.6226587799417234e+16,0,5,kitchen
76.70127,1.622658782763471e+16,0,1,4.631697,1.463961,-5.82297,3.241186,1.463915,-6.755995
88.80608,1.6226587948678752e+16,1,3,1,64,0.09894793816755343
89.88416,1.6226587959466772e+16,1,3,0,64,0.31613292443344126
96.69128,1.6226588027532966e+16,0,1,3.634677,1.464776,-6.405558,2.59745,1.464791,-7.001413
98.60158,1.6226588046633958e+16,1,3,1,64,0.0954862325812469
99.57973,1.6226588056415104e+16,1,3,0,64,0.30503100150346973
105.688,1.6226588117502552e+16,0,1,2.377184,1.495882,-6.919615,1.271917,1.495844,-1.832579
105.688,1.6226588117502552e+16,0,5,livingroom
119.4142,1.6226588254760864e+16,0,1,1.190537,1.49332,-2.407037,-2.645399,1.495341,-3.465211
119.4142,1.6226588254760864e+16,0,5,corridor
122.5127,1.622658828574604e+16,0,5,hall
152.7099,1.622658858772126e+16,0,5,corridor
154.854,1.6226588609158412e+16,0,1,-2.769483,1.485562,-3.4795,3.060931,1.483452,-2.632712
154.854,1.6226588609158412e+16,0,5,livingroom
155.4528,1.6226588615150414e+16,0,1,3.050971,1.47958,-2.620945,6.574027,1.479759,-0.74141
155.4528,1.6226588615150414e+16,0,5,terrace
157.6523,1.6226588637142796e+16,0,1,6.513333,1.5276,-0.8439867,9.726,3.458616,-3.996
159.7395,1.6226588658019468e+16,0,1,9.694077,3.451608,-4.042857,11.38579,5.760144,-8.986422
162.2496,1.6226588683117276e+16,0,1,11.39497,5.772644,-8.930961,13.24294,8.419709,-7.068206
194.4679,1.6226589005306828e+16,0,1,13.07393,8.294019,-7.031409,11.38579,5.647449,-8.986422
196.1893,1.6226589022518178e+16,0,1,11.47118,5.695734,-8.890988,9.726,3.387644,-3.996
199.9991,1.6226589060616264e+16,0,1,9.709441,3.4184,-4.062895,5.199592,1.487355,-1.0447
202.453,1.6226589085153604e+16,0,1,5.177017,1.490194,-1.099356,1.295655,1.490177,-2.80328
202.453,1.6226589085153604e+16,0,5,livingroom
217.4243,1.6226589234867552e+16,0,1,0.460218,1.501496,-3.691734,-3.968211,1.501439,-2.675974
217.4243,1.6226589234867552e+16,0,5,bedroom 1
219.3345,1.6226589253973642e+16,0,1,-3.994984,1.495463,-2.707317,-7.196924,1.495456,-3.612461
250.2645,1.6226589563276998e+16,0,1,-6.940841,1.480142,-3.223992,-2.724293,1.482087,-2.416038
250.2645,1.6226589563276998e+16,0,5,corridor
251.0653,1.6226589571282502e+16,0,1,-2.624327,1.483314,-2.609491,0.4371855,1.481279,-2.937147
251.0653,1.6226589571282502e+16,0,5,livingroom
