timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0091141,1.6226583627149564e+16,0,5,hall
0.0382282,1.6226583627987808e+16,2,3,1,1,0.03034273589726049
0.1382282,1.6226583636722472e+16,2,3,0,1,0.5919722206102326
8.463221,1.622658372207513e+16,0,5,corridor
24.32314,1.6226583880672948e+16,0,1,-2.447716,1.504429,-3.250021,1.421983,1.502566,-3.343217
24.32314,1.6226583880672948e+16,0,5,livingroom
26.55527,1.6226583902998164e+16,0,1,1.419843,1.510901,-3.245046,6.266653,1.510944,-1.13117
26.55527,1.6226583902998164e+16,0,5,terrace
32.54133,1.6226583962856124e+16,0,1,5.411042,1.490124,-0.7997575,7.186788,1.490633,-3.099696
51.92088,1.6226584156655482e+16,0,1,6.963876,1.468625,-3.189549,5.007358,1.468833,-0.85561
54.4863,1.6226584182313846e+16,0,1,4.985727,1.480603,-0.9665104,2.192059,1.48042,-2.645779
54.4863,1.6226584182313846e+16,0,5,livingroom
66.32492,1.6226584300700484e+16,0,1,2.21724,1.487818,-2.614766,6.107568,1.487969,-1.329099
66.32492,1.6226584300700484e+16,0,5,terrace
68.8241,1.6226584325689248e+16,0,1,6.895691,1.524788,-3.392255,9.726,3.455735,-3.996
73.49931,1.6226584372442742e+16,0,1,9.724154,3.461476,-4.122149,11.38579,5.76965,-8.986422
75.58795,1.6226584393329542e+16,0,1,11.33234,5.78406,-8.916499,13.24294,8.431093,-7.068206
109.7717,1.6226584735170506e+16,0,1,12.98333,8.29015,-7.117483,11.38579,5.6431,-8.986422
111.3049,1.622658475050193e+16,0,1,11.48265,5.694442,-8.820578,9.726,3.386713,-3.995999
113.6032,1.6226584773481736e+16,0,1,9.679284,3.419891,-4.07035,6.255247,1.488515,-1.012682
115.2029,1.6226584789477792e+16,0,1,6.240324,1.490994,-1.069713,3.590482,1.491103,-2.767308
115.2029,1.6226584789477792e+16,0,5,livingroom
123.1988,1.6226584869438312e+16,0,1,3.610006,1.496852,-2.912254,-2.366367,1.498916,-3.294648
123.1988,1.6226584869438312e+16,0,5,corridor
131.0288,1.6226584947742192e+16,0,1,-2.713183,1.478073,-5.468206,-0.9060706,1.475908,-5.705824
131.0288,1.6226584947742192e+16,0,5,bedroom 2
136.1259,1.622658499871138e+16,0,1,-1.08321,1.460498,-5.335298,-2.593039,1.462381,-5.790661
136.1259,1.622658499871138e+16,0,5,corridor
140.1906,1.6226585039358772e+16,0,1,-2.820534,1.471594,-2.929991,-0.5500944,1.469998,-2.55746
140.1906,1.6226585039358772e+16,0,5,livingroom
141.2243,1.622658504969546e+16,0,1,-0.2293945,1.458887,-2.612916,1.374912,1.45879,-2.482011
