timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-13-08-18,16224664987166953,Tutorial,00:00:09.1538071,17,1,
21-05-31-13-08-33,16224665139482316,HouseAestheticBase,00:00:28.8964302,143,0,
21-05-31-13-09-02,16224665428785709,HouseAestheticSpace,00:05:14.5299097,143,0,
21-05-31-13-14-17,16224668574523634,HouseAestheticPostApo,00:03:08.2077182,13,0,
21-05-31-13-17-31,16224670518361099,HouseAestheticBase,00:00:17.1894157,143,0,
