timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-11-16-16-09,16234281690434930,Tutorial,00:00:18.3240637,17,1,
21-06-11-16-16-33,16234281931122646,HouseObjectives,00:07:51.6102899,147,0,
