time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637590249690564578,1388291,5999,31,31,3,1,1,0,3.056702,2.947174,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.6, -1.6, -25.4),(-29.5, 0.0, -24.1),(-29.3, 0.0, -24.1),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.4597538,0.4597538,False,0,0,
637590249690634391,1388299,6000,31,31,3,1,1,0,3.060287,3.081024,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.5, -1.6, -25.3),(-29.6, 0.0, -24.1),(-29.4, 0.0, -24.1),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.4738204,0.4738204,False,0,0,
637590249690704201,1388308,6001,31,31,3,1,1,0,2.99205,3.078094,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.5, -1.7, -24.9),(-29.6, 0.0, -23.9),(-29.3, 0.0, -23.9),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.4813696,0.4813696,False,0,0,
637590249690793963,1388316,6002,31,31,3,1,1,0,2.994064,3.111008,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.4, -1.7, -24.8),(-29.7, 0.0, -23.8),(-29.2, 0.0, -23.8),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.4837736,0.4837736,False,0,0,
637590249690873745,1388324,6003,31,31,3,1,1,0,2.87999,3.07222,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.4, -1.6, -25.0),(-29.7, 0.0, -23.9),(-28.8, 0.0, -24.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.4850637,0.4850637,False,0,0,
637590249690953534,1388333,6004,31,31,3,1,1,0,2.928696,2.991135,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.3, -1.6, -25.0),(-29.8, 0.0, -23.7),(-26.6, -0.1, -23.7),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.4992169,0.4992169,False,0,0,
637590249691043293,1388341,6005,31,31,3,1,1,0,2.948944,3.015808,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.3, -1.6, -25.1),(-29.8, 0.0, -23.7),(-19.1, -0.3, -23.9),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.5068126,0.5068126,False,0,0,
637590249691123077,1388349,6006,31,31,3,1,1,0,2.87381,2.979874,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.3, -1.6, -25.0),(-29.9, -0.1, -23.5),(14.2, -1.2, -24.5),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.5185921,0.5185921,False,0,0,
637590249691212842,1388358,6007,31,31,3,1,1,0,2.87056,2.977142,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.2, -1.6, -25.0),(-29.9, -0.1, -23.4),(24.9, -1.4, -24.8),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.5249138,0.5249138,False,0,0,
637590249691292626,1388366,6008,31,31,3,1,1,0,2.796249,3.048767,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(33.2, -1.5, -25.4),(-30.0, -0.1, -23.4),(25.6, -1.4, -25.1),(0.1, 0.0, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.5298788,0.5298788,False,0,0,
