time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637586610834959221,322319,603,31,31,3,1,1,0,3.711884,4.054214,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(33.8, 3.5, -28.8),(-29.5, 2.7, -25.7),(33.8, 3.5, -28.8),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.08479182,0.08479182,False,0,0,
637586610835019061,322327,604,31,31,3,1,1,0,3.716888,3.971924,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(33.8, 3.5, -28.7),(-29.4, 2.9, -26.2),(33.8, 3.5, -28.7),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.08243047,0.08243047,False,0,0,
637586610835098843,322335,605,31,31,3,1,1,0,3.573792,4.056335,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(33.9, 3.5, -28.9),(-29.3, 2.7, -25.7),(33.7, 3.5, -28.9),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.08116319,0.08116319,False,0,0,
637586610835182417,322344,606,31,31,3,1,1,0,3.659683,4.058044,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(34.0, 3.5, -29.0),(-29.2, 2.8, -26.0),(33.1, 3.5, -29.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.08186597,0.08186597,False,0,0,
637586610835272176,322352,607,31,31,3,1,1,0,3.62915,4.085052,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(34.1, 3.6, -29.5),(-29.1, 2.8, -26.3),(28.2, 3.5, -29.2),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.08224312,0.08224312,False,0,0,
637586610835361936,322360,608,31,31,3,1,1,0,3.539169,3.996704,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(34.2, 3.6, -29.4),(-29.0, 2.8, -26.3),(19.0, 3.4, -28.6),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.09994373,0.09994373,False,0,0,
637586610835431752,322369,609,31,31,3,1,1,0,3.632126,4.031281,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.2, 3.6, -29.1),(-28.9, 2.8, -26.2),(20.1, 3.4, -28.5),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1094432,0.1094432,False,0,0,
637586610835521513,322377,610,31,31,3,1,1,0,3.641953,3.961182,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.3, 3.6, -29.2),(-28.8, 2.5, -25.1),(32.9, 3.6, -29.1),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1119635,0.1119635,False,0,0,
637586610835611275,322385,611,31,31,3,1,1,0,3.642593,4.045792,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.4, 3.6, -29.0),(-28.8, 2.5, -25.3),(33.3, 3.5, -28.9),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.113316,0.113316,False,0,0,
637586610835681086,322394,612,31,31,3,1,1,0,3.59166,3.905579,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.4, 3.7, -29.5),(-28.6, 2.8, -26.0),(31.8, 3.7, -29.4),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1127022,0.1127022,False,0,0,
637586610835770841,322402,613,31,31,3,1,1,0,3.640457,4.070862,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.5, 3.7, -29.2),(-28.6, 2.6, -25.3),(34.2, 3.7, -29.2),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1123728,0.1123728,False,0,0,
637586610835850633,322410,614,31,31,3,1,1,0,3.630157,3.901184,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.6, 3.7, -29.3),(-28.5, 2.6, -25.4),(34.5, 3.7, -29.3),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1054739,0.1054739,False,0,0,
637586610835930418,322419,615,31,31,3,1,1,0,3.609207,3.884872,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.6, 3.7, -29.3),(-28.5, 2.6, -25.4),(34.6, 3.7, -29.3),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1017715,0.1017715,False,0,0,
637586610836020176,322427,616,31,31,3,1,1,0,3.654724,3.902344,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.7, 3.7, -29.4),(-28.4, 2.6, -25.5),(34.7, 3.7, -29.4),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1045909,0.1045909,False,0,0,
637586610836099970,322435,617,31,31,3,1,1,0,3.670013,4.080048,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.8, 3.7, -29.2),(-28.3, 2.8, -26.2),(34.8, 3.7, -29.2),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1057934,0.1057934,False,0,0,
637586610836194764,322444,618,31,31,3,1,1,0,3.55452,4.031006,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.9, 3.6, -29.1),(-28.2, 2.6, -25.6),(34.8, 3.6, -29.1),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1074832,0.1074832,False,0,0,
637586610836264578,322452,619,31,31,3,1,1,0,3.555984,4.016586,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.9, 3.6, -29.1),(-28.1, 2.5, -25.3),(34.2, 3.6, -29.0),(0.1, -0.1, 1.0),(0.2, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1083901,0.1083901,False,0,0,
637586610836354336,322460,620,31,31,3,1,1,0,3.592102,3.995193,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.0, 3.7, -29.1),(-28.1, 2.8, -26.2),(34.7, 3.7, -29.0),(0.1, -0.1, 1.0),(0.2, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1062374,0.1062374,False,0,0,
637586610836434117,322469,621,31,31,3,1,1,0,3.502884,4.01561,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.1, 3.7, -29.1),(-28.0, 2.5, -25.3),(34.9, 3.7, -29.1),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.1050822,0.1050822,False,0,0,
637586610836513908,322477,622,31,31,3,1,1,0,3.506775,3.941589,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.1, 3.7, -29.0),(-28.0, 2.5, -25.2),(34.7, 3.7, -29.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.09716547,0.09716547,False,0,0,
637586610836613640,322485,623,31,31,3,1,1,0,3.586823,3.972733,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.1, 3.8, -29.1),(-28.0, 2.6, -25.7),(34.7, 3.8, -29.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.09291677,0.09291677,False,0,0,
637586610836683456,322494,624,31,31,3,1,1,0,3.579208,3.943832,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(35.1, 3.8, -29.1),(-27.8, 2.8, -26.1),(35.0, 3.8, -29.1),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.06469503,0.06469503,False,0,0,
637586610836783183,322502,625,31,31,3,1,1,0,3.478775,4.005981,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.9, 4.0, -29.5),(-28.3, 3.0, -26.7),(34.9, 4.0, -29.5),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.04954913,0.04954913,False,0,0,
637586610836853001,322510,626,25,25,0,0.8305711,0.8689501,0,-1,-1,0,(0.4, 0.5),(0.4, 0.5),(0.0, 0.0),(34.5, 4.2, -29.7),(-28.7, 3.1, -26.7),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637586610836932789,322519,627,25,25,0,0.8305711,0.8689501,0,-1,-1,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(34.0, 4.4, -30.0),(-29.2, 3.6, -28.0),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637586610837002599,322527,628,25,25,0,0.6166893,0.4964344,0,-1,-1,0,(0.5, 0.5),(0.4, 0.5),(0.0, 0.0),(33.4, 6.2, -39.9),(-29.0, 1.9, -25.7),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637586610837112310,322535,629,24,25,0,0.6166893,0.4964344,0,-1,-1,0,(0.6, 0.5),(0.4, 0.5),(0.0, 0.0),(33.4, 6.2, -39.9),(-29.4, 1.6, -25.8),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637586610837247016,322544,630,24,8,0,0.2869229,0,0,-1,-1,0,(0.6, 0.5),(-1.0, -1.0),(0.0, 0.0),(33.4, 6.2, -39.9),(-29.4, 1.6, -25.8),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637586610837266960,322552,631,24,8,0,0.2869229,0,0,-1,-1,0,(0.5, 0.5),(-1.0, -1.0),(0.0, 0.0),(33.4, 6.2, -39.9),(-29.4, 1.6, -25.8),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
