timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-14-45-35,16226451354325090,Tutorial,00:01:48.2529806,17,3,
21-06-02-14-47-30,16226452500454184,HouseNarrative,00:06:16.8908870,150,2,
