timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-04-18-11-05,16228302657107301,Tutorial,00:00:12.4939725,17,1,
21-06-04-18-11-18,16228302782290066,HouseAestheticBase,00:04:53.5140024,143,0,
21-06-04-18-16-11,16228305717658255,HouseAestheticSpace,00:02:32.4613210,143,0,
21-06-04-18-18-44,16228307242335956,HouseAestheticPostApo,00:02:51.5012773,13,0,
21-06-04-18-21-35,16228308957507450,HouseAestheticBase,00:00:34.0120816,143,0,
