timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0024481,1.62283027824835e+16,0,5,hall
0.1248962,1.6228302843321548e+16,2,3,1,1,0.03385619266939543
1.275533,1.6228302854773944e+16,2,3,0,1,0.3006163464707966
9.605442,1.62283029380704e+16,2,3,1,1,0.09835307144085528
9.627754,1.62283029382936e+16,1,3,1,2,0.09824287786684553
10.88255,1.622830295084213e+16,0,5,corridor
10.88255,1.622830295084213e+16,1,3,0,2,2.5950730977979215
11.61536,1.622830295817286e+16,1,3,1,2,0.0973715077656701
14.46937,1.6228302986712088e+16,0,1,-2.764293,1.757504,-2.946241,-0.9065185,1.755491,-3.068085
14.46937,1.6228302986712088e+16,0,5,livingroom
14.46937,1.6228302986712088e+16,1,3,0,2,1.9626075693411178
14.70279,1.6228302989048192e+16,1,3,1,2,0.09970948543869837
16.04668,1.6228303002479588e+16,0,1,-0.9080783,1.755201,-3.081783,1.217768,1.755148,-3.185171
16.04668,1.6228303002479588e+16,1,3,0,2,2.20932173755196
16.05834,1.6228303002598624e+16,1,3,1,2,0.09786178213424297
16.64627,1.6228303008481054e+16,2,3,0,1,0.9600431890635693
16.65825,1.6228303008595136e+16,1,3,0,2,0.95998689551969
19.19051,1.6228303033920352e+16,2,3,1,1,0.09918665917934708
19.24519,1.6228303034465938e+16,1,3,1,2,0.09990214735975385
21.68857,1.6228303058903328e+16,0,1,1.281771,1.738904,-3.211002,3.653584,1.7386,-1.426448
21.68857,1.6228303058903328e+16,1,3,0,2,2.9576583030330412
25.3426,1.6228303095442868e+16,2,3,0,1,0.30007878740684085
31.828,1.6228303160293488e+16,0,1,3.533328,1.704648,-3.282382,2.501959,1.70486,-4.294116
33.27224,1.6228303174736684e+16,2,3,1,52,0.09741665350447007
33.27224,1.6228303174736684e+16,2,4,1,52,0.09741702643917027
35.42654,1.6228303196277508e+16,2,4,0,52,0.31933826538484245
35.49309,1.622830319694214e+16,2,3,0,52,0.3155718167216456
38.73663,1.6228303229380094e+16,2,3,1,113,0.09795723160767641
38.84719,1.6228303230485888e+16,2,4,1,113,0.06406925013015216
40.313,1.6228303245137416e+16,2,4,0,113,0.3159007259076816
40.37959,1.6228303245807008e+16,2,3,0,113,0.3049227156739886
43.21185,1.6228303274128006e+16,0,5,kitchen
46.4883,1.6228303306893052e+16,2,3,1,113,0.09875260693304311
46.4883,1.6228303306893052e+16,2,4,1,113,0.09875259864611165
48.49836,1.6228303326995512e+16,2,3,0,113,0.30198894370888796
48.49836,1.6228303326995512e+16,2,4,0,113,0.30198894370888796
56.72793,1.6228303409290062e+16,2,3,1,1,0.09760798870481889
56.73901,1.6228303409399188e+16,1,3,1,2,0.09856089599328956
57.53889,1.6228303417394522e+16,2,3,0,1,0.3025793123612386
57.54993,1.6228303417508606e+16,1,3,0,2,0.3012950600092872
59.07187,1.6228303432725556e+16,2,3,1,1,0.09505126855544832
59.08223,1.6228303432829716e+16,1,3,1,2,0.09496535841558214
59.89279,1.6228303440939136e+16,2,3,0,1,0.303561559817461
59.90422,1.6228303441053234e+16,1,3,0,2,0.30264954224376417
63.93583,1.6228303481367232e+16,0,1,3.68433,1.677595,-6.924079,2.603014,1.678324,-7.355582
67.30112,1.6228303515015148e+16,0,1,2.729178,1.744532,-4.636654,1.360954,1.744447,-2.432595
67.30112,1.6228303515015148e+16,0,5,livingroom
67.65614,1.622830351856644e+16,2,3,1,1,0.09946793413960098
67.66719,1.622830351867556e+16,1,3,1,2,0.09963645548191674
69.33374,1.6228303535340792e+16,1,3,0,2,0.7765648464214306
69.97736,1.6228303541778732e+16,2,3,0,1,0.30776788045579107
76.69646,1.6228303608965452e+16,2,3,1,1,0.09869806566113651
76.70767,1.6228303609079536e+16,1,3,1,2,0.09876617763364134
80.12836,1.622830364328792e+16,1,3,0,2,1.4749996437310386
80.66144,1.6228303648614852e+16,2,3,0,1,0.30331211888622245
81.16089,1.6228303653619378e+16,2,3,1,142,0.09665338525271594
81.20528,1.6228303654060808e+16,2,4,1,142,0.07933287933820342
86.05922,1.6228303702593364e+16,2,3,0,142,0.3003137524864454
86.05922,1.6228303702593364e+16,2,4,0,142,0.30031368158703653
89.61353,1.6228303738135976e+16,0,1,0.4522585,1.705729,-3.726897,-0.9535937,1.705949,-3.960691
98.1755,1.622830382375374e+16,0,5,corridor
99.2753,1.622830383474996e+16,1,3,1,2,0.0990592993413542
99.2753,1.622830383474996e+16,2,3,1,1,0.09770937114217869
99.83032,1.6228303840300144e+16,2,3,0,1,0.3048364731556906
99.84146,1.622830384040926e+16,1,3,0,2,0.30626763227771886
113.7797,1.6228303979793952e+16,0,1,-3.352832,1.697848,-5.778222,-4.582435,1.696187,-6.202757
113.7797,1.6228303979793952e+16,0,5,bathroom
114.1682,1.6228303983677596e+16,2,3,1,28,0.09761377929211605
114.7792,1.6228303989788258e+16,2,3,0,28,0.300693779454797
125.8628,1.6228304100623416e+16,0,1,-4.384915,1.717157,-5.670131,-3.044021,1.719542,-5.621853
125.8628,1.6228304100623416e+16,0,5,corridor
130.5387,1.6228304147380924e+16,0,1,-3.056561,1.751588,-5.67093,1.493077,1.749216,-6.15111
130.5387,1.6228304147380924e+16,0,5,bedroom 2
133.2035,1.6228304174030768e+16,0,1,1.103132,1.707953,-6.057385,-1.586564,1.708086,-6.866724
133.959,1.622830418158974e+16,2,3,1,1,0.09806520521923129
133.9701,1.6228304181693896e+16,1,3,1,2,0.09874572412357902
134.4585,1.6228304186579462e+16,2,3,0,1,0.30130964259792686
134.4807,1.6228304186802666e+16,1,3,0,2,0.301520829018229
