time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637589277088398047,2910099,148486,8,8,0,1,1,0,-1,-1,0,(-1.0, -1.0),(-1.0, -1.0),(0.0, 0.0),(32.9, -7.5, -27.2),(-30.5, -9.5, -28.8),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0.04085776,0.04085776,False,0,1,
637589277088437941,2910108,148487,8,25,0,0,0,0,-1,-1,0,(-1.0, -1.0),(0.2, 0.9),(0.0, 0.0),(32.9, -7.5, -27.2),(-27.0, -8.7, -31.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,1,
637589277088497778,2910149,148492,8,31,3,0,0,0,-1,5.497452,0,(-1.0, -1.0),(0.3, 0.8),(0.0, 0.0),(32.9, -7.5, -27.2),(-29.6, -7.7, -29.2),(-29.6, -7.7, -29.2),(0.0, 0.0, 0.0),(0.5, 0.1, 0.9),(0.5, 0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637589277088707219,2910158,148493,25,31,3,0,0,0,-1,5.697723,0,(0.4, 0.8),(0.3, 0.8),(0.0, 0.0),(34.5, -7.3, -27.1),(-29.7, -7.8, -29.2),(-29.7, -7.8, -29.2),(0.0, 0.0, 0.0),(0.5, 0.1, 0.9),(0.5, 0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637589277088846847,2910166,148494,25,31,3,0,0.3208952,0,-1,5.651505,0,(0.4, 0.8),(0.3, 0.8),(0.0, 0.0),(34.4, -7.3, -27.1),(-29.8, -7.8, -29.1),(-29.8, -7.8, -29.1),(0.0, 0.0, 0.0),(0.5, 0.1, 0.9),(0.5, 0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637589277089131142,2910183,148496,25,31,3,0,0.3208952,0,-1,5.587341,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(34.2, -7.5, -27.0),(-30.0, -7.9, -29.0),(-30.0, -7.9, -29.0),(0.0, 0.0, 0.0),(0.4, 0.1, 0.9),(0.4, 0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637589277089749485,2910191,148497,31,31,3,0,0.8635474,0,5.70285,5.722961,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(34.1, -7.3, -26.9),(-30.1, -8.0, -29.0),(-30.1, -8.0, -29.0),(0.3, 0.1, 0.9),(0.4, 0.1, 0.9),(0.4, 0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637589277089803144,2910224,148501,31,31,3,0,0.8635474,0,5.596268,5.407227,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(33.7, -7.4, -26.8),(-30.6, -7.9, -28.9),(-30.6, -7.9, -28.9),(0.2, 0.1, 1.0),(0.4, 0.1, 0.9),(0.4, 0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637589277089853008,2910283,148508,31,31,3,0.2051784,1,0,5.534622,5.819672,0,(0.5, 0.8),(0.4, 0.8),(0.0, 0.0),(33.1, -7.6, -26.3),(-31.2, -8.0, -28.8),(-31.2, -8.0, -28.8),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.2, 0.1, 1.0),1,0,0,0,0,0,0.1712782,False,0,1,
637589277090112316,2910291,148509,31,31,3,1,1,0,5.642746,5.799225,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(33.0, -7.4, -26.6),(-31.3, -8.1, -28.8),(-31.3, -8.1, -28.8),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.2, 0.1, 1.0),1,0,0,0,0,0.2269071,0.2269071,False,0,1,
637589277090132259,2910299,148510,31,31,3,1,1,0,5.670593,5.623123,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(33.0, -7.6, -26.2),(-31.3, -7.9, -29.2),(-31.3, -7.9, -29.2),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.2, 0.1, 1.0),1,0,0,0,0,0.2269071,0.2269071,False,0,1,
