time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637589275933034766,2794616,134625,8,8,0,0.2119469,0,0,-1,-1,0,(-1.0, -1.0),(-1.0, -1.0),(0.0, 0.0),(31.6, -8.9, -27.6),(-32.5, -9.9, -29.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,1,
637589275933124527,2794625,134626,8,8,0,0.02069335,0,0,-1,-1,0,(-1.0, -1.0),(-1.0, -1.0),(0.0, 0.0),(31.6, -8.9, -27.6),(-32.5, -9.9, -29.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,1,
637589275933214286,2794633,134627,8,8,0,0.02069335,0,0,-1,-1,0,(-1.0, -1.0),(-1.0, -1.0),(0.0, 0.0),(31.6, -8.9, -27.6),(-32.5, -9.9, -29.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,1,
637589275933294070,2794641,134628,8,31,3,0.01741597,0,0,-1,5.704437,0,(-1.0, -1.0),(0.6, 0.9),(0.0, 0.0),(31.6, -8.9, -27.6),(-32.7, -8.9, -28.8),(-32.7, -8.9, -28.8),(0.0, 0.0, 0.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275933613215,2794650,134629,31,31,3,0.01741597,0,0,4.058456,4.892517,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(31.3, -6.6, -27.5),(-32.9, -7.3, -29.0),(-32.9, -7.3, -29.0),(-0.2, 0.0, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275934191668,2794658,134630,31,31,3,0.1943028,0,0,4.192612,5.461411,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(31.3, -6.4, -27.5),(-32.9, -7.3, -29.2),(-32.9, -7.3, -29.2),(-0.2, 0.1, 1.0),(-0.2, 0.2, 0.9),(-0.2, 0.2, 0.9),1,0,0,0,0,0,0,False,0,1,
637589275934381167,2794716,134637,31,31,3,1,1,0,5.660507,5.667389,0,(0.6, 0.7),(0.6, 0.7),(0.0, 0.0),(31.5, -6.1, -27.8),(-32.4, -7.0, -29.4),(-32.4, -7.0, -29.4),(-0.2, 0.3, 0.9),(-0.2, 0.4, 0.9),(-0.2, 0.4, 0.9),1,0,0,0,0,1,1,False,0,1,
637589275934401111,2794725,134638,31,31,3,1,1,0,5.538086,5.626602,0,(0.6, 0.7),(0.6, 0.7),(0.0, 0.0),(31.6, -6.1, -27.8),(-32.4, -6.9, -29.3),(-32.4, -6.9, -29.3),(-0.2, 0.3, 0.9),(-0.2, 0.3, 0.9),(-0.2, 0.3, 0.9),1,0,0,0,0,1,1,False,0,1,
637589275934421058,2794741,134640,31,31,3,1,1,0,5.65535,5.74379,0,(0.6, 0.7),(0.6, 0.7),(0.0, 0.0),(31.7, -6.3, -27.7),(-32.4, -7.1, -29.3),(-32.4, -7.1, -29.3),(-0.2, 0.3, 0.9),(-0.1, 0.3, 0.9),(-0.1, 0.3, 0.9),1,0,0,0,0,1,1,False,0,1,
637589275934460948,2794750,134641,31,31,3,1,1,0,5.529526,5.700806,0,(0.6, 0.7),(0.6, 0.7),(0.0, 0.0),(31.8, -6.4, -27.7),(-32.4, -7.2, -29.3),(-32.4, -7.2, -29.3),(-0.2, 0.3, 1.0),(-0.1, 0.3, 0.9),(-0.1, 0.3, 0.9),1,0,0,0,0,1,1,False,0,1,
637589275934520789,2794758,134642,31,31,3,1,1,0,5.409363,5.56955,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(31.9, -6.4, -27.7),(-32.3, -7.3, -29.2),(-32.3, -7.3, -29.2),(-0.1, 0.2, 1.0),(-0.1, 0.3, 0.9),(-0.1, 0.3, 0.9),1,0,0,0,0,1,1,False,0,1,
637589275934580628,2794766,134643,31,31,3,1,1,0,5.352997,5.544876,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(31.9, -6.5, -27.7),(-32.3, -7.3, -29.2),(-32.3, -7.3, -29.2),(-0.1, 0.2, 1.0),(-0.1, 0.3, 0.9),(-0.1, 0.3, 0.9),1,0,0,0,0,1,1,False,0,1,
637589275934670393,2794775,134644,31,31,3,1,1,0,5.557297,5.616013,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(31.9, -6.7, -27.7),(-32.3, -7.4, -29.2),(-32.3, -7.4, -29.2),(-0.1, 0.2, 1.0),(-0.1, 0.3, 0.9),(-0.1, 0.3, 0.9),1,0,0,0,0,1,1,False,0,1,
637589275934929696,2794783,134645,31,31,3,1,1,0,5.398849,5.627914,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(32.0, -6.7, -27.6),(-32.3, -7.5, -29.2),(-6.1, -7.2, -28.5),(-0.1, 0.2, 1.0),(-0.1, 0.3, 1.0),(-0.1, 0.3, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935129161,2794791,134646,31,31,3,1,1,0,5.486404,5.48172,0,(0.6, 0.7),(0.5, 0.8),(0.0, 0.0),(32.0, -6.8, -27.6),(-32.3, -7.5, -29.1),(-4.1, -7.2, -28.4),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935198978,2794816,134649,31,31,3,1,1,0,5.531738,5.481354,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.1, -6.8, -27.5),(-32.3, -7.6, -29.1),(-5.6, -7.3, -28.4),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935288734,2794824,134650,31,31,3,1,1,0,5.403534,5.551529,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.1, -6.9, -27.3),(-32.2, -7.6, -29.1),(-10.5, -7.4, -28.5),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935308683,2794833,134651,31,31,3,1,1,0,5.566025,5.581192,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.2, -7.1, -26.9),(-32.2, -7.7, -29.0),(-29.8, -7.6, -29.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935378495,2794841,134652,31,31,3,1,1,0,5.695801,5.684753,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.2, -7.3, -26.5),(-32.2, -7.7, -29.0),(-32.2, -7.7, -29.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935438336,2794849,134653,31,31,3,1,1,0,5.561234,5.6474,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.3, -7.4, -26.3),(-32.2, -7.8, -28.9),(-32.2, -7.8, -28.9),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935488204,2794858,134654,31,31,3,1,1,0,5.411011,5.580154,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.3, -7.4, -26.4),(-32.2, -7.9, -28.9),(-32.2, -7.9, -28.9),(-0.1, 0.1, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935597906,2794866,134655,31,31,3,1,1,0,5.483749,5.55043,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.3, -7.4, -26.6),(-32.1, -8.0, -28.8),(-32.1, -8.0, -28.8),(-0.1, 0.1, 1.0),(-0.1, 0.2, 1.0),(-0.1, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935647774,2794874,134656,31,31,3,1,1,0,5.428253,5.616089,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.4, -7.4, -26.7),(-32.1, -7.9, -29.0),(-32.1, -7.9, -29.0),(-0.1, 0.1, 1.0),(0.0, 0.2, 1.0),(0.0, 0.2, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935727560,2794883,134657,31,31,3,1,1,0,5.667191,5.454117,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.4, -7.5, -26.6),(-32.1, -7.8, -29.3),(-32.1, -7.8, -29.3),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935807352,2794891,134658,31,31,3,1,1,0,5.618698,5.614746,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.4, -7.6, -26.4),(-32.1, -8.0, -29.0),(-32.0, -8.0, -29.0),(-0.1, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275935897112,2794899,134659,31,31,3,1,1,0,5.70253,5.609161,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.4, -7.7, -26.4),(-32.1, -7.8, -29.7),(-22.0, -7.8, -29.1),(-0.1, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275936595242,2794908,134660,31,31,3,1,1,0,5.622437,5.541855,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.4, -7.8, -26.4),(-32.1, -7.8, -29.7),(30.8, -7.8, -26.5),(-0.1, 0.1, 1.0),(0.0, 0.1, 1.0),(-0.1, 0.1, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275936625161,2794916,134661,31,31,3,1,1,0,5.727524,5.648697,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.4, -7.7, -26.6),(-32.0, -8.5, -28.1),(32.3, -7.7, -26.6),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275936704953,2794966,134667,31,31,3,1,1,0,5.51857,5.721268,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.7, -7.4, -27.8),(-31.9, -8.8, -28.1),(31.5, -7.4, -27.8),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275936764786,2794974,134668,31,31,3,1,1,0,5.585129,5.023193,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -7.4, -27.8),(-31.9, -9.3, -27.4),(32.0, -7.4, -27.8),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275936804681,2794983,134669,31,31,3,1,1,0,5.540863,5.091476,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -7.4, -27.9),(-31.9, -9.3, -27.4),(32.4, -7.4, -27.9),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275936994176,2794991,134670,31,31,3,1,1,0,5.566162,5.13887,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -7.3, -28.1),(-31.9, -9.3, -27.4),(32.3, -7.3, -28.1),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,1,1,False,0,1,
637589275937133800,2794999,134671,31,31,3,1,1,0,5.600052,5.127197,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -7.6, -27.6),(-31.9, -9.1, -27.8),(31.9, -7.6, -27.6),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.9407086,0.9407086,False,0,1,
637589275937233534,2795016,134673,31,31,3,1,1,0,5.7827,5.091141,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -8.0, -26.8),(-31.9, -8.9, -28.0),(23.3, -8.1, -26.9),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.8300996,0.8300996,False,0,1,
637589275937293379,2795024,134674,31,31,3,1,1,0,5.69397,5.036011,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -8.2, -26.6),(-31.9, -8.9, -28.1),(20.4, -8.3, -26.9),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.6129906,0.6129906,False,0,1,
637589275937343244,2795033,134675,31,31,3,1,1,0,5.565613,4.982849,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -7.7, -27.5),(-31.9, -8.9, -28.2),(-31.2, -8.9, -28.2),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.6129906,0.6129906,False,0,1,
637589275937433002,2795041,134676,31,31,3,1,1,0,5.54332,5.001343,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -8.0, -26.7),(-31.9, -8.9, -28.3),(-31.8, -8.9, -28.3),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.547965,0.547965,False,0,1,
637589275937462921,2795049,134677,31,31,3,1,1,0,5.621735,4.947983,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -8.1, -26.8),(-31.9, -8.9, -28.3),(-31.7, -8.9, -28.3),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.40895,0.40895,False,0,1,
637589275937562654,2795058,134678,31,31,3,1,1,0,5.777435,4.987076,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.7, -8.3, -26.1),(-31.9, -8.9, -28.5),(-31.8, -8.9, -28.5),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.3343441,0.3343441,False,0,1,
637589275937602549,2795066,134679,31,31,3,1,1,0,5.718048,5.009949,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -8.2, -26.5),(-31.9, -8.8, -28.6),(-31.8, -8.8, -28.6),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.2375698,0.2375698,False,0,1,
637589275938220895,2795074,134680,31,31,3,1,1,0,5.754074,4.99733,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -8.1, -26.9),(-31.8, -8.8, -28.5),(-31.7, -8.8, -28.5),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.2068581,0.2068581,False,0,1,
637589275938260792,2795083,134681,31,31,3,1,1,0,5.601227,4.991226,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -8.0, -27.0),(-31.8, -8.8, -28.5),(-30.8, -8.8, -28.5),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1855166,0.1855166,False,0,1,
637589275938390440,2795133,134687,31,31,3,1,1,0,5.477859,4.988632,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -7.6, -27.8),(-31.8, -8.8, -28.5),(-31.7, -8.8, -28.5),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1735435,0.1735435,False,0,1,
637589275938410390,2795141,134688,31,31,3,1,1,0,5.561783,4.984039,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -7.7, -27.5),(-31.8, -8.8, -28.6),(-31.8, -8.8, -28.6),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1556744,0.1556744,False,0,1,
637589275938559990,2795149,134689,31,8,3,0.9799896,0.9881503,0,5.624268,-1,0,(0.5, 0.8),(-1.0, -1.0),(0.0, 0.0),(32.8, -7.9, -27.2),(-31.8, -8.8, -28.6),(-31.8, -8.9, -28.3),(0.0, 0.0, 1.0),(0.0, 0.0, 0.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275939238175,2795158,134690,31,31,3,0.9799896,0.9881503,0,5.534225,5.018814,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -7.6, -27.6),(-31.8, -8.8, -28.6),(-31.8, -8.8, -28.6),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275939278068,2795166,134691,31,31,3,0.9805293,0.9721676,0,5.585297,4.999084,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.8, -7.6, -27.6),(-31.8, -8.8, -28.6),(-31.8, -8.8, -28.6),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275940215559,2795233,134699,31,31,3,0.9805293,0.9721676,0,5.325089,5.377777,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.6, -8.1, -27.0),(-31.8, -8.7, -29.2),(-31.8, -8.7, -29.2),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275940764092,2795241,134700,31,8,3,0.961721,0.9355208,0,5.47551,-1,0,(0.5, 0.8),(-1.0, -1.0),(0.0, 0.0),(32.6, -8.1, -26.8),(-31.8, -8.7, -29.2),(32.6, -8.1, -26.8),(0.0, 0.0, 1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275940784039,2795374,134716,31,31,3,0.9136024,0.8845081,0,4.873764,4.795868,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.5, -7.9, -27.0),(-31.8, -8.7, -29.6),(31.2, -8.0, -27.1),(0.0, 0.0, 1.0),(0.2, -0.1, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275940833909,2795383,134717,31,31,3,0.9136024,0.8845081,0,4.844208,4.471283,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.6, -7.6, -27.7),(-31.8, -8.5, -29.8),(31.1, -7.6, -27.7),(0.0, -0.1, 1.0),(0.1, -0.2, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275940983504,2795391,134718,31,31,3,0.919975,0.825133,0,4.818954,4.650055,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.5, -8.0, -27.0),(-31.8, -8.5, -29.8),(32.4, -8.0, -27.0),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275941013424,2795399,134719,31,31,3,0.919975,0.825133,0,4.879333,4.965515,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.4, -8.2, -26.5),(-32.0, -8.3, -30.2),(32.4, -8.2, -26.5),(0.0, 0.0, 1.0),(0.0, -0.1, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275941113160,2795408,134720,31,31,3,0.9051574,0.7500132,0,4.860596,4.522263,0,(0.5, 0.8),(0.5, 0.9),(0.0, 0.0),(32.2, -8.2, -26.9),(-32.2, -8.6, -29.9),(32.1, -8.2, -26.9),(-0.1, 0.0, 1.0),(0.0, -0.1, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275941143080,2795416,134721,31,31,3,0.9051574,0.7500132,0,4.544952,4.52771,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.9, -8.3, -26.1),(-32.4, -8.9, -28.9),(31.8, -8.3, -26.1),(-0.1, 0.0, 1.0),(-0.1, -0.1, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275941212894,2795424,134722,31,31,3,0.9059309,0.7142826,0,4.848618,4.372894,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.7, -8.4, -26.1),(-32.6, -9.1, -28.6),(31.3, -8.4, -26.1),(-0.1, 0.0, 1.0),(-0.1, -0.2, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275941312632,2795433,134723,31,31,3,0.9059309,0.7142826,0,4.571625,4.950073,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.5, -8.3, -26.5),(-32.7, -9.0, -28.8),(31.2, -8.3, -26.5),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275941392413,2795441,134724,31,31,3,0.9236304,0.7355682,0,4.529816,4.821259,0,(0.6, 0.9),(0.6, 0.9),(0.0, 0.0),(31.5, -8.1, -26.8),(-32.8, -8.9, -29.0),(30.7, -8.2, -26.9),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275941442281,2795449,134725,31,31,3,0.9241226,0.7369276,0,4.831482,4.791656,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.5, -8.4, -26.2),(-32.8, -9.0, -29.1),(28.9, -8.4, -26.3),(-0.2, -0.1, 1.0),(-0.2, 0.0, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275942469530,2795458,134726,31,31,3,0.9611741,0.7555252,0,4.745483,4.744263,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.5, -8.4, -26.1),(-32.8, -9.0, -29.1),(27.8, -8.4, -26.3),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275942668997,2795524,134734,31,31,3,0.9611741,0.7555252,0,4.662247,4.657959,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.6, -8.4, -26.2),(-32.9, -8.7, -29.0),(30.6, -8.4, -26.2),(-0.2, 0.0, 1.0),(-0.2, -0.1, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275943107821,2795558,134738,31,31,3,0.9642854,0.7648016,0,4.407806,4.717789,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.7, -8.3, -26.4),(-32.7, -8.8, -29.0),(29.5, -8.3, -26.5),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275943426970,2795591,134742,31,31,3,0.9537596,0.8020018,0,4.427139,4.745865,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.8, -8.4, -26.1),(-32.7, -8.8, -29.0),(-21.4, -8.8, -28.5),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275943835878,2795633,134747,31,31,3,0.9170545,0.8162959,0,4.34198,4.392975,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.8, -8.4, -26.0),(-32.6, -9.0, -28.3),(14.3, -8.6, -26.6),(-0.1, 0.0, 1.0),(-0.1, -0.1, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275944514063,2795666,134751,31,31,3,0.9258217,0.7887403,0,4.369705,4.329926,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.9, -8.4, -25.9),(-32.6, -9.0, -28.3),(25.2, -8.5, -26.2),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275944723501,2795683,134753,31,31,3,0.9307044,0.7776975,0,4.152618,4.398087,0,(0.6, 0.8),(0.6, 0.9),(0.0, 0.0),(31.9, -8.4, -26.1),(-32.6, -9.1, -28.3),(28.9, -8.4, -26.2),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275944962861,2795758,134762,31,31,3,0.9327143,0.7840648,0,4.225876,4.191437,0,(0.6, 0.8),(0.5, 0.9),(0.0, 0.0),(31.9, -8.5, -25.6),(-32.5, -8.7, -29.1),(29.9, -8.5, -25.7),(-0.1, 0.0, 1.0),(0.0, -0.1, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275945352652,2795799,134767,31,31,3,0.9015349,0.7751542,0,4.066071,4.110764,0,(0.6, 0.8),(0.5, 0.9),(0.0, 0.0),(31.9, -8.2, -26.7),(-32.5, -8.6, -29.1),(30.8, -8.2, -26.8),(-0.1, 0.0, 1.0),(0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275945842253,2795824,134770,31,31,3,0.9241087,0.760562,0,3.995209,4.053909,0,(0.6, 0.8),(0.5, 0.9),(0.0, 0.0),(31.9, -8.1, -26.7),(-32.4, -8.6, -29.0),(23.5, -8.2, -27.0),(-0.1, 0.0, 1.0),(0.0, -0.1, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275946217180,2795874,134776,31,31,3,0.9200294,0.7850676,0,4.086868,4.161087,0,(0.6, 0.8),(0.5, 0.9),(0.0, 0.0),(31.9, -8.2, -26.6),(-32.4, -8.7, -28.8),(21.2, -8.3, -27.0),(-0.1, 0.0, 1.0),(0.0, -0.1, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637589275946811740,2795916,134781,31,31,3,0.9480218,0.7520243,0,4.069412,4.165359,0,(0.6, 0.8),(0.5, 0.9),(0.0, 0.0),(32.0, -8.1, -26.9),(-32.4, -8.5, -29.7),(19.1, -8.2, -27.4),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
