timestamp,ticksSince1970 (100ns),objectId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.0,16224786464295348,0,60.0,0.8708166,0.05,300.0,,
0.0132935,16224786464484838,0,-3.312488,1.674386,-0.24854,3.248507,346.9738,359.9609
0.0132935,16224786464494813,1,-3.0,1.0,-0.04999998,0.0,90.0,0.0
0.0132935,16224786464494813,2,-3.0,1.0,-0.5500001,0.0,90.0,0.0
0.0132935,16224786464494813,3,-3.312489,1.674393,-0.2485399,0.2914763,353.823,-2.001058e-08
0.0132935,16224786464494813,4,3.480512,0.01976633,-1.805704,5.059109e-06,-3.203764e-06,90.0
0.0132935,16224786464494813,5,3.802161,0.2515544,-5.438244,90.0,125.83,0.0
0.0132935,16224786464494813,6,-1.881455,1.212554,-0.2159064,274.0482,5.859822e-06,-5.334777e-06
0.0132935,16224786464494813,7,4.318162,0.3245543,-2.927245,89.98022,-2.414835e-06,0.0
0.0132935,16224786464494813,8,7.890543,0.004901767,0.1840932,0.0001901383,0.0005300372,0.004435144
0.0132935,16224786464494813,9,3.931545,0.7035543,-4.271906,0.0,0.0,0.0
0.0132935,16224786464494813,10,2.793546,0.4295544,-2.509906,-4.268868e-06,339.08,90.0
0.0132935,16224786464494813,11,3.105161,0.001482964,-5.531244,-1.211955e-06,90.0,-1.375258e-06
0.0132935,16224786464494813,12,2.605,-0.001211166,-1.49,0.0,0.0,0.0
0.026587,16224786466594250,0,-3.302915,1.673688,-0.2436674,3.241285,351.4505,358.964
0.026587,16224786466594250,1,0.01116323,0.1045671,0.1653354,325.007,348.1904,11.15591
0.026587,16224786466594250,2,-0.01200199,0.1147878,0.1471102,318.9186,12.80278,349.0532
0.026587,16224786466594250,3,-3.302916,1.673691,-0.2436673,1.34568,358.7401,-1.167591e-08
0.046587,16224786467053022,0,-3.29734,1.672972,-0.2421137,3.43819,354.2637,359.0499
0.046587,16224786467053022,1,0.0111649,0.1045673,0.1653361,325.007,348.1903,11.15593
0.046587,16224786467053022,2,-0.01200247,0.1147873,0.1471099,318.9186,12.80278,349.0532
0.046587,16224786467053022,3,-3.297341,1.672974,-0.2421138,1.788684,2.130882,-8.341698e-08
0.046587,16224786467053022,4,3.480523,0.003428698,-1.805724,359.716,-0.0003028933,90.33398
0.046587,16224786467053022,5,3.802161,0.2454988,-5.438244,90.0,125.83,0.0
0.046587,16224786467053022,6,-1.881455,1.208277,-0.215867,274.1202,-0.003093191,0.003225907
0.046587,16224786467053022,7,4.318162,0.3184988,-2.927245,89.98022,-2.414835e-06,0.0
0.046587,16224786467053022,8,7.890546,0.006073236,0.1840947,0.001909156,0.0001837904,-0.000897924
0.046587,16224786467053022,9,3.931545,0.7023112,-4.271906,-8.897285e-05,-2.981347e-06,-2.320293e-05
0.046587,16224786467053022,10,2.793546,0.4234989,-2.509906,-4.268868e-06,339.08,90.0
0.046587,16224786467053022,11,3.105161,0.001836419,-5.531246,0.0007632709,89.99989,-0.0007879594
0.046587,16224786467053022,12,2.605,-0.0026052,-1.49,-7.424694e-05,-6.586639e-06,-5.648584e-05
0.1167615,16224786467766182,0,-3.29466,1.672462,-0.2422176,3.643167,355.4575,359.1836
0.1167615,16224786467766182,1,-3.761656,0.7985347,-0.6208032,60.6291,263.814,291.8203
0.1167615,16224786467766182,2,-3.662583,0.8287599,-0.1864377,58.87582,245.9699,359.218
0.1167615,16224786467766182,3,-3.294661,1.672455,-0.2422175,7.856493,0.5511271,-1.009996e-08
0.1167615,16224786467766182,4,3.480501,0.0061481,-1.805706,359.7956,0.00014687,90.32014
0.1167615,16224786467766182,5,3.802161,0.2278844,-5.438244,89.98022,125.83,0.0
0.1167615,16224786467766182,6,-1.88146,1.207813,-0.2158568,274.1385,359.8794,0.1209541
0.1167615,16224786467766182,7,4.318162,0.2712655,-2.927245,89.98022,-2.414835e-06,0.0
0.1167615,16224786467766182,8,7.890545,0.006122112,0.1840937,-1.301869e-05,8.434227e-05,-6.076489e-05
0.1167615,16224786467766182,9,3.931545,0.7022594,-4.271906,1.162306e-05,-1.40289e-05,5.338924e-06
0.1167615,16224786467766182,10,2.79901,0.4130753,-2.507769,0.003333986,339.0777,89.20274
0.1167615,16224786467766182,11,3.105161,0.001853824,-5.531244,-9.76657e-06,89.99999,1.342828e-05
0.1167615,16224786467766182,12,2.604999,-0.002663255,-1.489999,0.0001195657,2.280676e-05,8.581081e-05
0.1291579,16224786467875893,0,-3.294497,1.672418,-0.2423166,3.650751,355.5389,359.1551
0.1291579,16224786467875893,1,-3.457276,0.7428752,-0.5003667,43.95963,315.0013,335.9797
0.1291579,16224786467875893,2,-3.363178,0.7460724,-0.1036298,44.63628,284.5566,34.74887
0.1291579,16224786467875893,4,3.480543,0.02097535,-1.805649,359.9554,0.001188778,90.06218
0.1291579,16224786467875893,5,3.802161,0.2278758,-5.438244,89.98022,125.83,0.0
0.1291579,16224786467875893,6,-1.881461,1.207813,-0.2158568,274.1384,359.8426,0.1578408
0.1291579,16224786467875893,7,4.318162,0.2591543,-2.927245,89.98022,-2.414835e-06,0.0
0.1291579,16224786467875893,8,7.890545,0.006122112,0.1840937,-1.882052e-05,7.684273e-05,3.856635e-05
0.1291579,16224786467875893,9,3.931545,0.7022594,-4.271906,-7.242178e-07,-1.382066e-05,7.104673e-06
0.1291579,16224786467875893,10,2.798925,0.4131182,-2.507804,0.002288113,339.0763,89.21475
0.1291579,16224786467875893,11,3.105161,0.001853824,-5.531244,5.847201e-06,90.00001,-7.528214e-06
0.1291579,16224786467875893,12,2.605,-0.002663016,-1.49,1.484122e-05,9.752519e-06,3.017983e-06
0.1421717,16224786468005543,0,-3.294252,1.672421,-0.2423902,3.663405,355.6236,359.1221
0.1421717,16224786468005543,1,-3.458654,0.7427642,-0.4985168,43.94086,314.9562,335.9942
0.1421717,16224786468025490,2,-3.362031,0.7453827,-0.1032085,44.85294,284.8738,34.86394
