time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582332343509412,1049592,366686,25,25,0,0,0.1220401,0,-1,-1,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(34.3, -0.5, -28.1),(-27.8, -1.3, -21.8),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637582332343539332,1049667,366695,25,25,0,0.1258616,0.5352153,0,-1,-1,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.1, -27.4),(-27.7, -1.6, -22.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637582332343609149,1049675,366696,25,25,0,0.3366903,0.6918227,0,-1,-1,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.1, -27.3),(-27.6, -1.8, -21.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637582332343678960,1049684,366697,25,25,0,1,1,0,-1,-1,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.3, -26.8),(-27.7, -1.8, -21.6),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0.1830772,0.1830772,False,0,0,
637582332343738799,1049692,366698,31,31,3,1,1,0,4.250961,4.102921,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.2, -27.2),(-27.7, -1.7, -21.8),(-27.6, -1.7, -21.8),(0.0, 0.1, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.1909407,0.1909407,False,0,0,
637582332343828560,1049700,366699,31,31,3,1,1,0,4.153259,4.14444,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.2, -27.2),(-27.7, -1.5, -22.6),(-27.6, -1.5, -22.6),(0.0, 0.1, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.2833271,0.2833271,False,0,0,
637582332343878427,1049709,366700,31,31,3,1,1,0,4.173569,4.094833,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.2, -27.2),(-27.7, -1.6, -22.2),(-27.3, -1.6, -22.2),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.2538143,0.2538143,False,0,0,
637582332344287334,1049717,366701,31,31,3,1,1,0,4.239334,4.130142,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.3, -26.8),(-27.7, -1.6, -22.2),(-27.2, -1.6, -22.2),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.3025738,0.3025738,False,0,0,
637582332344815918,1049725,366702,31,31,3,1,1,0,4.205353,4.156357,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.3, -26.8),(-27.7, -1.6, -22.2),(-24.9, -1.6, -22.4),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.3287417,0.3287417,False,0,0,
637582332344845838,1049750,366705,31,31,3,1,1,0,4.273941,4.187561,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.3, -26.9),(-27.7, -1.9, -21.3),(26.7, -1.4, -26.2),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.3584361,0.3584361,False,0,0,
637582332344905678,1049809,366712,24,24,0,1,1,0,-1,-1,0,(0.4, 0.7),(0.4, 0.7),(0.0, 0.0),(34.5, -1.3, -26.9),(-27.7, -1.9, -21.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0.3743724,0.3743724,False,0,0,
637582332344945575,1049817,366713,24,24,0,1,1,0,-1,-1,0,(0.5, 0.8),(0.4, 0.7),(0.0, 0.0),(34.5, -1.3, -26.9),(-27.7, -1.9, -21.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0.3743724,0.3743724,False,0,0,
637582332344995438,1049825,366714,31,24,3,1,1,0,2.447403,-1,0,(0.5, 0.8),(0.6, 0.8),(0.0, 0.0),(32.9, -4.0, -27.8),(-27.7, -1.9, -21.3),(32.9, -4.0, -27.8),(-0.3, -0.4, 0.9),(0.0, 0.0, 0.0),(-0.3, -0.4, 0.9),1,0,0,0,0,0.2968976,0.2968976,False,0,0,
637582332345045307,1049834,366715,31,24,3,0,0.06811181,0,2.395859,-1,0,(0.5, 0.8),(0.6, 0.8),(0.0, 0.0),(32.9, -3.6, -27.6),(-27.7, -1.9, -21.3),(32.9, -3.6, -27.6),(-0.3, -0.4, 0.9),(0.0, 0.0, 0.0),(-0.3, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637582332345126578,1049842,366716,24,24,0,0,0.05176042,0,-1,-1,0,(0.5, 0.7),(0.4, 0.7),(0.0, 0.0),(32.9, -3.6, -27.6),(-27.7, -1.9, -21.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637582332345226309,1049850,366717,24,31,3,0,0.05176042,0,-1,4.59816,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(32.9, -3.6, -27.6),(-27.8, -3.0, -21.3),(-27.8, -3.0, -21.3),(0.0, 0.0, 0.0),(0.2, -0.2, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637582332345306095,1049859,366718,31,31,3,0,0.05977505,0,4.037247,3.180481,0,(0.4, 0.7),(0.3, 0.6),(0.0, 0.0),(35.0, -2.5, -27.2),(-26.8, -2.2, -18.6),(35.0, -2.5, -27.2),(0.1, -0.2, 1.0),(0.2, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
