time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582340112057776,1826540,459940,31,31,3,1,1,0,4.362564,4.569565,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.4, -26.9),(-26.2, -3.1, -20.2),(-2.5, -2.8, -22.8),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.2436385,0.2436385,False,0,0,
637582340112077721,1826549,459941,31,31,3,1,1,0,4.447388,4.602615,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.4, -26.8),(-26.2, -3.1, -20.3),(-17.5, -3.0, -21.2),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.3113588,0.3113588,False,0,0,
637582340112137560,1826557,459942,31,31,3,1,1,0,4.396881,4.5681,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.5, -26.5),(-26.2, -3.1, -20.3),(-24.0, -3.1, -20.5),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.2, 0.1, 1.0),1,0,0,0,0,0.3316346,0.3316346,False,0,0,
637582340112197407,1826565,459943,31,31,3,1,1,0,4.392365,4.604889,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.5, -26.5),(-26.2, -3.1, -20.3),(-25.3, -3.1, -20.4),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.2, 0.1, 1.0),1,0,0,0,0,0.3283742,0.3283742,False,0,0,
637582340112257239,1826573,459944,31,31,3,1,1,0,4.41037,4.567947,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.5, -26.4),(-26.2, -3.1, -20.3),(-25.7, -3.1, -20.3),(0.1, 0.1, 1.0),(0.2, 0.1, 1.0),(0.2, 0.1, 1.0),1,0,0,0,0,0.3266244,0.3266244,False,0,0,
637582340112356971,1826582,459945,31,31,3,1,1,0,4.431854,4.601913,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.5, -26.4),(-26.2, -3.1, -20.3),(-26.0, -3.1, -20.3),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.3314646,0.3314646,False,0,0,
637582340112426791,1826590,459946,31,31,3,1,1,0,4.442047,4.566696,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.5, -26.3),(-26.2, -3.1, -20.3),(-26.1, -3.1, -20.3),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.3340623,0.3340623,False,0,0,
637582340112516548,1826598,459947,31,31,3,1,1,0,4.437836,4.535461,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.8, -2.6, -26.3),(-26.2, -3.1, -20.4),(-26.1, -3.1, -20.4),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.3244219,0.3244219,False,0,0,
637582340112596333,1826607,459948,31,31,3,1,1,0,4.437103,4.507095,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.7, -2.6, -26.3),(-26.2, -3.1, -20.4),(-25.6, -3.1, -20.4),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.3185529,0.3185529,False,0,0,
637582340112676119,1826615,459949,31,31,3,1,1,0,4.456085,4.511002,0,(0.4, 0.6),(0.3, 0.6),(0.0, 0.0),(35.7, -2.6, -26.2),(-26.2, -3.1, -20.4),(-24.5, -3.1, -20.6),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),(0.1, 0.1, 1.0),1,0,0,0,0,0.3149021,0.3149021,False,0,0,
