time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582338933273713,1708599,445784,31,31,3,1,1,0,4.17485,4.230743,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(35.0, -2.9, -25.9),(-27.2, -3.2, -21.5),(9.8, -3.0, -24.1),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.1410408,0.1410408,False,0,0,
637582338933971843,1708641,445789,31,31,3,1,1,0,4.178482,4.254486,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(35.0, -2.8, -26.2),(-27.3, -3.2, -21.3),(-2.8, -3.0, -23.2),(0.0, 0.0, 1.0),(0.1, -0.1, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.1587951,0.1587951,False,0,0,
637582338933991792,1708666,445792,31,31,3,1,1,0,4.178299,4.235794,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.8, -26.2),(-27.3, -3.2, -21.1),(-3.0, -3.1, -23.1),(0.0, 0.0, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.1816167,0.1816167,False,0,0,
637582338934051630,1708741,445801,31,31,3,1,1,0,4.232407,4.371902,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.8, -26.4),(-27.4, -3.2, -21.2),(-19.6, -3.2, -21.8),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.2092606,0.2092606,False,0,0,
637582338934121446,1708749,445802,31,31,3,1,1,0,4.336197,4.331192,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.7, -26.4),(-27.4, -3.2, -21.2),(-25.0, -3.2, -21.4),(0.0, 0.0, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.2278268,0.2278268,False,0,0,
637582338934171309,1708757,445803,31,31,3,1,1,0,4.270538,4.267746,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.7, -26.5),(-27.4, -3.2, -21.2),(-25.5, -3.2, -21.3),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.2787782,0.2787782,False,0,0,
637582338934231149,1708766,445804,31,31,3,1,1,0,4.308594,4.331497,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.7, -26.5),(-27.4, -3.2, -21.2),(-24.8, -3.2, -21.4),(0.0, 0.0, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.3061225,0.3061225,False,0,0,
637582338934300964,1708774,445805,31,31,3,1,1,0,4.29599,4.339584,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.7, -26.5),(-27.4, -3.2, -21.1),(-24.5, -3.2, -21.4),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.33075,0.33075,False,0,0,
637582338934380748,1708782,445806,31,31,3,1,1,0,4.254944,4.348083,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.7, -26.5),(-27.4, -3.3, -21.1),(-22.8, -3.2, -21.5),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.3439671,0.3439671,False,0,0,
637582338934620118,1708791,445807,31,31,3,1,1,0,4.261307,4.361176,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.7, -26.5),(-27.4, -3.3, -21.1),(-21.9, -3.2, -21.6),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.3670118,0.3670118,False,0,0,
637582338934640058,1708799,445808,31,31,3,1,1,0,4.229187,4.40506,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.6, -26.6),(-27.4, -3.2, -21.2),(-17.2, -3.1, -22.1),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.3521569,0.3521569,False,0,0,
637582338934660003,1708807,445809,31,31,3,1,1,0,4.292023,4.310959,0,(0.4, 0.7),(0.4, 0.6),(0.0, 0.0),(34.9, -2.4, -26.9),(-27.3, -3.0, -21.2),(-18.2, -2.9, -22.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.3368433,0.3368433,False,0,0,
