time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582340193287501,1834588,460906,25,25,0,0,0.3778931,0,-1,-1,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.2, -28.1),(-27.6, -2.0, -21.7),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637582340193915818,1834597,460907,25,25,0,0.2358846,0.631106,0,-1,-1,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.2, -28.0),(-27.6, -2.1, -21.6),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637582340193945737,1834672,460916,25,25,0,0.5230228,0.7829334,0,-1,-1,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.5, -1.6, -27.2),(-27.7, -2.2, -21.6),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637582340194035496,1834730,460923,31,31,3,0.5230228,0.7829334,0,4.082458,4.265533,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.6, -1.5, -27.4),(-27.7, -2.2, -21.7),(-27.7, -2.2, -21.7),(-0.1, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637582340194105311,1834738,460924,31,31,3,1,1,0,4.135178,4.271317,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.6, -1.5, -27.4),(-27.7, -2.2, -21.6),(-27.7, -2.2, -21.6),(-0.1, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.3767202,0.3767202,False,0,0,
637582340194165150,1834755,460926,31,31,3,1,1,0,4.188019,4.241302,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.6, -1.5, -27.4),(-27.7, -2.2, -21.6),(-27.7, -2.2, -21.6),(-0.1, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.388555,0.388555,False,0,0,
637582340194234963,1834763,460927,31,31,3,1,1,0,4.188782,4.306702,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.6, -1.5, -27.3),(-27.7, -2.2, -21.7),(-27.6, -2.2, -21.7),(-0.1, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.3949065,0.3949065,False,0,0,
637582340194304776,1834772,460928,31,31,3,1,1,0,4.194885,4.25679,0,(0.4, 0.6),(0.4, 0.6),(0.0, 0.0),(34.7, -1.6, -27.1),(-27.6, -2.1, -21.5),(-27.5, -2.1, -21.5),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.3982049,0.3982049,False,0,0,
637582340194354644,1834780,460929,31,31,3,1,1,0,4.309753,4.267242,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(34.8, -1.5, -27.0),(-27.4, -2.0, -21.4),(-27.3, -2.0, -21.4),(0.0, 0.2, 1.0),(0.0, 0.1, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.399975,0.399975,False,0,0,
637582340194424458,1834788,460930,31,31,3,1,1,0,4.32547,4.241287,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(34.9, -1.5, -27.1),(-27.2, -1.9, -21.5),(-27.0, -1.9, -21.5),(0.0, 0.2, 1.0),(0.0, 0.2, 1.0),(0.0, 0.2, 1.0),1,0,0,0,0,0.3626724,0.3626724,False,0,0,
637582340194494270,1834797,460931,31,31,3,1,1,0,4.20166,4.236862,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(35.1, -1.3, -27.3),(-27.0, -1.7, -21.6),(-23.4, -1.7, -21.9),(0.0, 0.2, 1.0),(0.0, 0.2, 1.0),(0.0, 0.2, 1.0),1,0,0,0,0,0.3426529,0.3426529,False,0,0,
637582340194574061,1834805,460932,31,31,3,1,1,0,4.229507,4.2892,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(35.1, -1.3, -27.3),(-26.9, -1.7, -21.5),(-7.3, -1.6, -23.3),(0.0, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0.3072635,0.3072635,False,0,0,
637582340194713685,1834813,460933,31,31,3,1,1,0,4.269806,4.214767,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(35.1, -1.3, -27.3),(-26.9, -1.7, -21.5),(-7.1, -1.6, -23.4),(0.0, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0.2821688,0.2821688,False,0,0,
637582340194923130,1834822,460934,31,31,3,1,1,0,4.379227,4.33786,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(35.1, -1.3, -27.2),(-26.9, -1.7, -21.5),(-10.1, -1.6, -23.1),(0.0, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0.2792328,0.2792328,False,0,0,
637582340195441741,1834830,460935,31,31,3,1,1,0,4.27298,4.262558,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(35.1, -1.3, -27.2),(-26.9, -1.8, -21.5),(-8.6, -1.6, -23.2),(0.0, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0.2792328,0.2792328,False,0,0,
637582340195561420,1834838,460936,31,31,3,1,1,0,4.305801,4.249496,0,(0.4, 0.6),(0.4, 0.5),(0.0, 0.0),(35.1, -1.3, -27.3),(-26.9, -1.8, -21.5),(-8.2, -1.6, -23.2),(0.0, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0.3513388,0.3513388,False,0,0,
