timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0759915,1.623243548199851e+16,0,5,hall
0.151983,1.6232435483368208e+16,2,3,1,1,0.09402178191990884
0.171983,1.6232435484472232e+16,1,3,1,2,0.09402207934928955
0.271983,1.6232435493579768e+16,1,3,0,2,3.542795953162263
0.271983,1.6232435493579768e+16,2,3,0,1,0.5477275015088982
10.54375,1.6232435598777156e+16,0,5,corridor
17.45655,1.6232435667884704e+16,0,1,-3.047076,1.589878,-2.544951,-5.684531,1.587852,-3.26641
17.45655,1.6232435667884704e+16,0,5,bedroom 1
20.8481,1.6232435701815118e+16,0,1,-5.686542,1.588523,-3.238698,-6.991805,1.588828,-3.247944
26.31525,1.623243575652607e+16,0,1,-6.935885,1.609705,-3.270164,-4.897461,1.609559,-3.068154
36.08976,1.6232435854210738e+16,0,1,-4.288606,1.560302,-3.220066,-2.681599,1.562335,-2.651533
36.08976,1.6232435854210738e+16,0,5,corridor
47.55835,1.62324359688973e+16,0,1,-2.94123,1.579109,-5.839254,-4.582628,1.577106,-5.942295
47.55835,1.62324359688973e+16,0,5,bathroom
55.55941,1.6232436048916208e+16,0,5,corridor
64.37061,1.6232436137021104e+16,0,1,-2.983161,1.607933,-5.517615,-1.368216,1.605924,-5.256463
64.37061,1.6232436137021104e+16,0,5,bedroom 2
65.53225,1.6232436148642008e+16,0,1,-1.371394,1.613759,-5.31969,0.04800409,1.614041,-6.383807
71.37792,1.6232436207095486e+16,0,1,0.05114602,1.599891,-6.327829,-1.750601,1.599791,-5.677419
81.62196,1.6232436309537488e+16,0,1,-1.332962,1.559967,-5.6251,-2.574359,1.562112,-5.64874
81.62196,1.6232436309537488e+16,0,5,corridor
85.22971,1.6232436345631228e+16,0,1,-2.900468,1.605561,-4.023497,-1.698675,1.603585,-2.901747
85.22971,1.6232436345631228e+16,0,5,livingroom
87.31403,1.6232436366461696e+16,0,1,-1.696918,1.610364,-2.902634,0.1729406,1.610267,-3.163092
88.06239,1.623243637393748e+16,0,1,0.1723133,1.609473,-3.155862,2.373215,1.609438,-3.011354
95.12493,1.6232436444592996e+16,0,1,2.383996,1.612034,-3.052195,5.232613,1.611976,-1.472453
97.34785,1.623243646680327e+16,0,1,5.259615,1.58406,-1.429838,6.607028,1.585382,-1.325338
97.34785,1.623243646680327e+16,0,5,terrace
109.4317,1.6232436587631076e+16,0,1,7.532771,1.607742,-4.093313,6.413392,1.607528,-1.739201
110.8086,1.6232436601469574e+16,0,1,6.377306,1.595628,-1.781687,4.906045,1.595912,-0.8296157
116.1124,1.6232436654965256e+16,0,1,4.883707,1.622061,-0.8363148,3.114425,1.622058,0.0926379
