time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637590272723414277,3691576,110782,31,31,3,1,1,0,3.562561,3.678802,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.3, -4.5, -24.8),(-31.3, -2.4, -25.0),(7.8, -3.7, -24.9),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.09183761,0.09183761,False,0,0,
637590272723484092,3691584,110783,31,31,3,1,1,0,3.539474,3.644547,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.3, -4.5, -24.7),(-31.2, -2.4, -25.0),(7.4, -3.7, -24.8),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.09920286,0.09920286,False,0,0,
637590272723573853,3691593,110784,31,31,3,1,1,0,3.346893,3.704391,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.4, -4.5, -24.7),(-31.2, -2.4, -24.9),(6.9, -3.7, -24.8),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.1031556,0.1031556,False,0,0,
637590272723663611,3691601,110785,31,31,3,1,1,0,3.455231,3.707123,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.4, -4.6, -24.7),(-31.2, -2.4, -24.8),(8.7, -3.8, -24.7),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.1051395,0.1051395,False,0,0,
637590272723743403,3691609,110786,31,31,3,1,1,0,3.550186,3.721924,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.4, -4.6, -24.8),(-31.2, -2.4, -24.8),(11.9, -3.9, -24.8),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.1062042,0.1062042,False,0,0,
637590272723823183,3691618,110787,31,31,3,1,1,0,3.661911,3.754623,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.4, -4.6, -24.8),(-31.2, -2.5, -24.8),(13.3, -4.0, -24.8),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.09704417,0.09704417,False,0,0,
637590272723902971,3691626,110788,31,31,3,1,1,0,3.653305,3.808212,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.4, -4.7, -24.8),(-31.1, -2.5, -24.9),(10.6, -3.9, -24.9),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.0921282,0.0921282,False,0,0,
637590272723992731,3691634,110789,31,31,3,1,1,0,3.643036,3.763992,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.5, -4.8, -24.9),(-31.1, -2.5, -24.9),(9.2, -4.0, -24.9),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.05935159,0.05935159,False,0,0,
637590272724072515,3691643,110790,31,31,3,1,1,0,3.70575,3.689606,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.5, -4.8, -24.9),(-31.1, -2.5, -24.9),(5.7, -3.9, -24.9),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.0417612,0.0417612,False,0,0,
637590272724152303,3691651,110791,31,31,3,0.9218902,0.9663604,0,3.676498,3.728699,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.5, -4.9, -24.9),(-31.1, -2.5, -25.1),(2.8, -3.8, -25.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724242062,3691659,110792,31,31,3,0.9218902,0.9663604,0,3.672638,3.781281,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.5, -4.9, -24.9),(-31.1, -2.5, -25.0),(-4.1, -3.5, -25.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724321853,3691668,110793,31,31,3,0.8904967,0.9587581,0,3.65741,3.772217,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.5, -4.8, -24.8),(-31.0, -2.5, -25.0),(8.7, -4.0, -24.9),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724401640,3691676,110794,31,31,3,0.8904967,0.9587581,0,3.70787,3.780029,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.6, -4.7, -24.9),(-31.0, -2.5, -25.1),(21.8, -4.3, -24.9),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724491399,3691684,110795,31,31,3,0.8256742,0.9242098,0,3.629074,3.751678,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(32.5, -4.8, -25.0),(-31.0, -2.6, -25.0),(23.6, -4.5, -25.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724571189,3691693,110796,31,31,3,0.8266771,0.9246976,0,3.535828,3.619171,0,(0.5, 0.7),(0.5, 0.7),(0.0, 0.0),(32.4, -4.9, -24.9),(-31.1, -2.7, -25.1),(20.5, -4.5, -25.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724660944,3691701,110797,31,31,3,0.7847222,0.8502734,0,3.741806,3.586594,0,(0.5, 0.8),(0.5, 0.7),(0.0, 0.0),(32.3, -5.1, -24.9),(-31.1, -2.8, -25.1),(14.0, -4.4, -25.0),(0.0, -0.3, 1.0),(0.0, -0.3, 1.0),(0.0, -0.3, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724730755,3691710,110798,31,31,3,0.7847222,0.8502734,0,3.461472,3.565292,0,(0.5, 0.8),(0.5, 0.7),(0.0, 0.0),(32.2, -5.2, -25.0),(-31.1, -2.9, -25.1),(5.0, -4.2, -25.0),(-0.1, -0.3, 1.0),(0.0, -0.3, 0.9),(0.0, -0.3, 1.0),1,0,0,0,0,0,0,False,0,0,
637590272724820524,3691718,110799,31,31,3,0.7373698,0.7489767,0,3.583618,3.739502,0,(0.5, 0.8),(0.5, 0.7),(0.0, 0.0),(32.1, -5.2, -25.0),(-31.1, -3.1, -25.1),(0.1, -4.1, -25.1),(-0.1, -0.3, 0.9),(0.0, -0.3, 0.9),(-0.1, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
