time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637590274203747013,3839544,128542,31,31,3,1,1,0,4.254776,4.207199,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, -2.9, -24.0),(-31.1, -1.4, -24.3),(18.8, -2.6, -24.1),(0.0, 0.1, 1.0),(0.0, 0.0, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.1984216,0.1984216,False,0,0,
637590274204839164,3839553,128543,31,31,3,1,1,0,4.287033,4.230423,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.5, -2.9, -24.0),(-31.0, -1.3, -24.4),(10.5, -2.3, -24.2),(0.0, 0.1, 1.0),(0.0, 0.0, 1.0),(0.0, 0.1, 1.0),1,0,0,0,0,0.1450251,0.1450251,False,0,0,
637590274205138366,3839603,128549,31,31,3,1,1,0,4.365051,4.254044,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.8, -2.5, -24.7),(-30.8, -1.2, -24.7),(-17.3, -1.5, -24.7),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0.1450251,0.1450251,False,0,0,
637590274205158313,3839719,128563,31,31,3,1,1,0,3.597397,4.06691,0,(0.6, 0.7),(0.6, 0.6),(0.0, 0.0),(31.8, -3.7, -24.3),(-32.3, -1.8, -24.5),(-22.3, -2.1, -24.4),(-0.3, -0.1, 1.0),(-0.2, 0.0, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.1392476,0.1392476,False,0,0,
637590274205228126,3839744,128566,31,31,3,0.886795,0.8662202,0,3.721725,3.690353,0,(0.6, 0.7),(0.6, 0.6),(0.0, 0.0),(31.6, -3.5, -24.2),(-32.7, -1.9, -24.6),(-26.4, -2.0, -24.6),(-0.2, -0.1, 1.0),(-0.3, -0.1, 1.0),(-0.3, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590274205268015,3839753,128567,31,31,3,0.1521351,0.178505,0,3.454269,3.830917,0,(0.6, 0.7),(0.6, 0.6),(0.0, 0.0),(30.9, -3.2, -24.4),(-33.2, -1.9, -24.8),(-27.8, -2.0, -24.7),(-0.3, 0.0, 1.0),(-0.4, -0.1, 0.9),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274205307908,3839761,128568,31,24,3,0.1493081,0.1979974,0,3.435806,-1,0,(0.6, 0.7),(0.6, 0.6),(0.0, 0.0),(31.3, -3.4, -24.3),(-33.2, -1.9, -24.8),(31.3, -3.4, -24.3),(-0.2, -0.1, 1.0),(0.0, 0.0, 0.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637590274205357773,3839769,128569,24,31,3,0.1493081,0.1979974,0,-1,4.538025,0,(0.6, 0.6),(0.6, 0.6),(0.0, 0.0),(31.3, -3.4, -24.3),(-33.3, -1.5, -24.8),(-33.3, -1.5, -24.8),(0.0, 0.0, 0.0),(-0.4, 0.0, 0.9),(-0.4, 0.0, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274205407643,3839778,128570,31,25,3,0.1385749,0.2115659,0,4.901825,-1,0,(0.6, 0.6),(0.6, 0.6),(0.0, 0.0),(31.1, -3.1, -24.3),(-32.0, -1.9, -25.1),(31.1, -3.1, -24.3),(-0.3, 0.0, 1.0),(0.0, 0.0, 0.0),(-0.3, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637590274205467482,3839786,128571,31,31,3,0.1385749,0.2115659,0,5.312836,4.030029,0,(0.7, 0.6),(0.6, 0.6),(0.0, 0.0),(30.9, -1.7, -24.5),(-32.5, -2.0, -24.8),(20.9, -1.7, -24.6),(-0.6, -0.1, 0.8),(-0.3, 0.2, 0.9),(-0.6, -0.1, 0.8),1,0,0,0,0,0,0,False,0,0,
637590274205547279,3839794,128572,31,31,3,0.3177065,0.313087,0,3.614304,2.998642,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.8, -24.2),(-32.8, -0.2, -24.6),(14.4, -1.4, -24.3),(-0.4, -0.2, 0.9),(-0.3, 0.0, 0.9),(-0.4, -0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274205657013,3839803,128573,31,31,3,0.3177065,0.313087,0,3.676422,3.718994,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.9, -24.6),(-32.8, -0.2, -24.7),(-14.7, -0.7, -24.7),(-0.3, 0.2, 0.9),(-0.3, 0.1, 0.9),(-0.3, 0.1, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274205716855,3839811,128574,31,31,3,0.444262,0.437574,0,4.176224,4.087372,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.6, -24.6),(-32.7, -0.2, -24.8),(-19.7, -0.5, -24.7),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274205786668,3839819,128575,31,31,3,0.444262,0.437574,0,4.364548,4.476257,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.6, -24.6),(-32.7, -0.2, -24.8),(-22.3, -0.4, -24.8),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274205876426,3839828,128576,31,31,3,0.5449585,0.4951645,0,4.647598,4.537125,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.6, -24.7),(-32.7, -0.2, -24.8),(-24.5, -0.4, -24.8),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274205956216,3839836,128577,31,31,3,0.5449585,0.4951645,0,4.480652,4.860977,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.5, -24.7),(-32.6, -0.2, -24.9),(-29.5, -0.2, -24.9),(-0.3, 0.3, 0.9),(-0.3, 0.3, 0.9),(-0.3, 0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274206055949,3839844,128578,31,31,3,0.6070183,0.5551226,0,4.493744,4.608612,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.5, -24.7),(-32.6, -0.2, -24.9),(-28.3, -0.3, -24.8),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274206135735,3839853,128579,31,31,3,0.6070183,0.5551226,0,4.540787,4.561462,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.9, -1.5, -24.6),(-32.6, -0.2, -24.8),(-28.6, -0.3, -24.8),(-0.3, 0.3, 0.9),(-0.3, 0.2, 0.9),(-0.3, 0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637590274206205547,3839861,128580,31,31,3,0.6244885,0.6320605,0,4.558502,4.613388,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(31.1, -1.6, -24.6),(-32.5, -0.3, -24.8),(-25.0, -0.5, -24.8),(-0.3, 0.3, 0.9),(-0.2, 0.2, 0.9),(-0.3, 0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
