timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-11-16-54-32,16234304723244737,Tutorial,00:00:23.1236132,17,1,
21-06-11-16-55-01,16234305010685254,HouseAestheticBase,00:00:35.6136975,143,0,
21-06-11-16-55-36,16234305367271029,HouseAestheticSpace,00:01:23.5712967,143,0,
21-06-11-16-57-00,16234306203397954,HouseAestheticPostApo,00:01:20.9927550,13,0,
21-06-11-16-58-26,16234307069602122,HouseAestheticBase,00:00:13.2815975,143,1,
