timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
24.3694,1.6221323043416744e+16,0,1,0.2184719,1.558335,0.2605468,2.095656,1.56827,0.1214399
26.34526,1.6221323063189506e+16,2,3,1,14,0.09867513256938437
26.34526,1.6221323063189506e+16,2,4,1,14,0.09867513256938437
29.60362,1.622132309575006e+16,1,3,1,13,0.0991314958216609
29.60362,1.622132309575006e+16,1,4,1,13,0.09967685438581027
33.34375,1.622132313315116e+16,2,3,0,14,0.3187599010397168
34.93486,1.6221323149063964e+16,2,4,0,14,0.30096310591731995
36.72249,1.6221323166931528e+16,2,3,1,14,0.09714664751293325
36.72249,1.6221323166931528e+16,2,4,1,14,0.09839810784089091
48.62579,1.6221323285960704e+16,1,3,0,13,0.3002400851362549
50.10174,1.6221323300726576e+16,2,3,0,14,0.3013506267628916
50.11797,1.6221323300886146e+16,2,4,0,14,0.30231349902513593
50.43609,1.622132330406764e+16,2,4,1,6,0.09222523112380906
50.44722,1.6221323304177346e+16,2,3,1,6,0.09132003156569767
52.99847,1.6221323329689512e+16,2,4,1,13,0.09927591508025721
55.90255,1.6221323358738652e+16,2,3,0,6,0.3011976479132346
56.30813,1.6221323362797928e+16,2,4,0,13,0.3024870997004998
57.21866,1.6221323371899116e+16,2,3,1,7,0.09841118422338986
57.21866,1.6221323371899116e+16,2,4,1,7,0.09841118422338986
59.51065,1.622132339481318e+16,2,3,0,7,0.3019901375309599
59.52134,1.622132339493286e+16,2,4,0,7,0.3034877977744844
59.9256,1.6221323398981036e+16,2,3,1,15,0.09814569403514353
59.9256,1.6221323398981036e+16,2,4,1,15,0.09920978368190309
62.94986,1.6221323429202936e+16,2,4,0,15,0.3024428998303653
62.96062,1.6221323429312644e+16,2,3,0,15,0.3057599295870252
63.28509,1.6221323432559034e+16,1,4,1,11,0.09610087436589744
63.30504,1.6221323432778448e+16,1,3,1,11,0.09507449107016029
64.90018,1.622132344870837e+16,2,3,1,12,0.09909201038449063
64.92269,1.6221323448937756e+16,2,4,1,12,0.0956864355486713
69.54984,1.6221323495218384e+16,2,4,0,12,0.3005338509020512
69.57226,1.622132349542782e+16,2,3,0,12,0.30151714437179383
72.14953,1.6221323521201832e+16,1,3,0,11,0.3081109073383602
72.39361,1.622132352364038e+16,1,4,0,11,0.306037572602113
76.17037,1.6221323561431878e+16,1,3,1,2,0.0776126016958586
77.48077,1.6221323574517302e+16,1,3,0,2,0.350332238286532
82.7421,1.6221323627126636e+16,0,1,1.967046,1.594782,0.003463939,0.1979543,1.594812,-3.23616
