timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
1.411592,1.6225660802773856e+16,0,1,-0.2170127,1.538027,0.3270902,1.886901,1.548084,0.2515723
6.971581,1.6225660858398124e+16,0,1,1.702858,1.593695,0.03055772,0.1711451,1.583737,-4.125107
