timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-01-16-47-58,16225660786411986,Tutorial,00:00:15.0102644,17,1,
21-06-01-16-48-19,16225660995415467,HouseNarrative,00:04:21.2705601,150,0,
