timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.002872,1.623074858870043e+16,0,5,hall
0.125744,1.6230748673712788e+16,2,3,1,1,0.061208062778408526
5.778385,1.6230748730187654e+16,2,3,0,1,0.3019779373298652
12.95267,1.6230748801923184e+16,0,5,corridor
15.274,1.6230748825134076e+16,0,5,hall
26.7353,1.6230748939735356e+16,0,5,corridor
29.75611,1.6230748969939264e+16,0,1,-3.007438,1.564624,-3.074826,1.810413,1.56252,-2.838613
29.75611,1.6230748969939264e+16,0,5,livingroom
30.54473,1.6230748977825016e+16,0,1,1.817965,1.544364,-2.78817,5.334531,1.544433,-0.812253
32.5323,1.6230748997703056e+16,0,1,5.324717,1.559117,-0.9386189,6.73055,1.558996,-3.759817
32.5323,1.6230748997703056e+16,0,5,terrace
41.49511,1.6230749087322876e+16,0,1,5.859024,1.54194,-1.509709,4.091112,1.542133,-1.189431
41.83943,1.6230749090764832e+16,0,5,livingroom
48.49223,1.6230749157287828e+16,0,5,kitchen
79.84433,1.6230749470788556e+16,0,1,5.198888,1.563364,-5.336556,3.237122,1.563025,-7.030729
101.3892,1.6230749686218332e+16,0,1,4.208332,1.526227,-6.700222,2.188684,1.526126,-7.199001
105.8321,1.6230749730641388e+16,0,5,livingroom
108.4197,1.6230749756515588e+16,0,1,2.147181,1.556321,-4.227571,-1.579793,1.555991,-2.933224
110.1411,1.623074977373033e+16,0,1,-1.827844,1.521414,-3.01274,-2.887833,1.52471,-3.004
110.1411,1.623074977373033e+16,0,5,corridor
113.5728,1.623074980804078e+16,0,1,-2.861191,1.533991,-3.095958,-4.522432,1.532291,-3.201086
113.5728,1.623074980804078e+16,0,5,bedroom 1
127.655,1.6230749948853494e+16,0,1,-4.645654,1.544828,-3.19663,-6.495729,1.544938,-3.354717
129.7987,1.6230749970288848e+16,1,3,1,70,0.09792158565913875
130.6648,1.6230749978953254e+16,1,3,0,70,0.30504923007442625
152.3883,1.6230750196163516e+16,0,1,-6.875593,1.562329,-3.182803,-4.142177,1.561848,-2.833229
153.6096,1.6230750208379004e+16,0,1,-4.064013,1.509941,-2.821091,-2.815047,1.511562,-2.515403
153.6096,1.6230750208379004e+16,0,5,corridor
174.7222,1.6230750419488956e+16,0,1,-3.239393,1.551708,-5.557155,-4.844468,1.550433,-6.16084
174.7222,1.6230750419488956e+16,0,5,bathroom
185.1394,1.6230750523655286e+16,0,1,-4.924758,1.542093,-6.75059,-3.310901,1.543939,-5.492568
185.1394,1.6230750523655286e+16,0,5,corridor
190.0591,1.6230750572844484e+16,0,1,-2.624465,1.516204,-5.530697,-1.183312,1.5141,-5.427251
190.0591,1.6230750572844484e+16,0,5,bedroom 2
193.9351,1.6230750611603694e+16,0,1,-1.20609,1.543425,-5.546822,-0.006372571,1.543827,-6.029049
200.8202,1.6230750680452736e+16,0,1,-0.191761,1.523471,-6.091838,-1.251155,1.523296,-8.691415
203.1421,1.623075070366859e+16,2,3,1,69,0.09996024644327349
203.9744,1.6230750711993014e+16,2,3,0,69,0.3079523111408647
235.6933,1.6230751029151698e+16,0,1,-0.8407691,1.535765,-5.635193,-2.682187,1.537864,-5.526857
235.6933,1.6230751029151698e+16,0,5,corridor
240.591,1.6230751078127932e+16,0,1,-2.836554,1.521673,-5.537318,-5.17906,1.519561,-6.642271
240.591,1.6230751078127932e+16,0,5,bathroom
249.8976,1.6230751171184472e+16,0,1,-4.859953,1.523973,-6.44333,-2.811112,1.525811,-5.048104
249.8976,1.6230751171184472e+16,0,5,corridor
258.8489,1.6230751260690212e+16,0,5,livingroom
259.9597,1.6230751271799696e+16,0,1,-1.883726,1.544118,-3.223259,-0.3511931,1.54426,-3.6005
266.8454,1.623075134065346e+16,0,1,-0.4977114,1.551913,-3.403675,1.360351,1.551926,-1.795409
271.2102,1.62307513843014e+16,0,1,1.334413,1.578027,-2.25219,2.841694,1.577652,-2.964231
