timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-07-14-07-06,16230748267774269,Tutorial,00:00:32.0459961,17,1,
21-06-07-14-07-38,16230748588477247,HouseObjectives,00:10:16.9586432,147,0,
