timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-17-57-43,16224838636259365,Tutorial,00:00:15.4802464,17,1,
21-05-31-17-57-59,16224838791334626,HouseNarrative,00:05:15.9135755,150,0,
