timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-13-55-33,16224693339913028,Tutorial,00:00:13.1475038,17,1,
21-05-31-13-55-47,16224693471626170,HouseNarrative,00:13:07.8965623,150,0,
