timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-27-14-57-10,16221274304020506,Tutorial,00:00:07.0175732,17,1,
21-05-27-14-57-23,16221274432226236,HouseObjectives,00:08:04.1298080,147,1,
