timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-08-10-28-43,16231481233187955,Tutorial,00:02:14.2254625,17,1,
21-06-08-10-31-04,16231482642073575,HouseNarrative,00:09:18.2436341,150,2,
