timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0286441,1.623069464288714e+16,0,5,hall
0.0572882,1.6230694643894448e+16,2,3,1,1,0.09415860211719428
0.0772882,1.6230694644315274e+16,1,3,1,2,0.09415889228429199
0.1466129,1.6230694645026496e+16,1,3,0,2,3.142477964471445
5.733099,1.6230694700867328e+16,1,3,1,2,0.09621532951193369
8.911802,1.6230694734407552e+16,0,5,corridor
8.911802,1.6230694734407552e+16,1,3,0,2,2.3427666461711993
10.60657,1.6230694751369646e+16,2,3,0,1,0.3024181573864241
12.57643,1.6230694771036134e+16,0,1,-3.071662,1.662443,-2.761467,-6.441566,1.660433,-3.357946
12.57643,1.6230694771036134e+16,0,5,bedroom 1
24.21168,1.6230694887392576e+16,0,1,-6.356153,1.668906,-3.299147,-0.197393,1.669279,-2.810071
24.21168,1.6230694887392576e+16,0,5,livingroom
27.10917,1.6230694916371416e+16,0,1,-0.1846918,1.668011,-2.780974,6.378571,1.667935,-1.310056
27.10917,1.6230694916371416e+16,0,5,terrace
40.88574,1.6230695054167154e+16,0,1,6.161654,1.678265,-1.35343,-0.2742658,1.678175,-3.18415
40.88574,1.6230695054167154e+16,0,5,livingroom
41.97363,1.6230695065038084e+16,0,1,-0.2565012,1.662783,-3.164489,-3.369613,1.664751,-2.942797
41.97363,1.6230695065038084e+16,0,5,corridor
