timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-07-12-36-04,16230693641287915,Tutorial,00:00:10.2584429,17,1,
21-06-07-12-36-20,16230693808322104,HouseAestheticBase,00:01:23.3717309,143,0,
21-06-07-12-37-44,16230694642498181,HouseAestheticSpace,00:00:59.2153442,143,0,
21-06-07-12-38-43,16230695234970769,HouseAestheticPostApo,00:01:17.3971243,13,0,
21-06-07-12-40-07,16230696072193504,HouseAestheticBase,00:00:11.0498358,143,0,
21-06-07-12-40-18,16230696183180557,HouseAestheticSpace,00:01:02.0181556,143,0,
