time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637586662643006820,1208154,15697,31,31,3,0.3271938,0,0,5.030502,5.419876,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(29.9, -3.2, -30.0),(-33.7, -4.7, -30.2),(7.0, -3.8, -30.1),(-0.3, -0.2, 0.9),(-0.3, -0.3, 0.9),(-0.3, -0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643046716,1208162,15698,31,31,3,0.6363803,0.5160256,0,5.093781,5.448807,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(29.9, -3.2, -30.0),(-33.6, -4.7, -30.2),(6.8, -3.8, -30.1),(-0.3, -0.2, 0.9),(-0.3, -0.2, 0.9),(-0.3, -0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643116527,1208171,15699,31,31,3,0.6363803,0.5160256,0,5.17009,5.410431,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.0, -3.2, -30.0),(-33.6, -4.6, -30.2),(7.2, -3.7, -30.0),(-0.3, -0.2, 0.9),(-0.3, -0.2, 0.9),(-0.3, -0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643246179,1208179,15700,31,31,3,0.6593393,0.5673708,0,5.187988,5.345459,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.1, -3.2, -29.9),(-33.5, -4.6, -30.2),(5.6, -3.8, -30.0),(-0.3, -0.2, 0.9),(-0.2, -0.2, 0.9),(-0.2, -0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643296051,1208187,15701,31,31,3,0.6593393,0.5673708,0,5.187057,5.305862,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.1, -3.2, -29.9),(-33.4, -4.6, -30.1),(5.8, -3.7, -30.0),(-0.2, -0.2, 0.9),(-0.2, -0.2, 0.9),(-0.2, -0.2, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643375833,1208196,15702,31,31,3,0.7005979,0.6202156,0,5.207214,5.282654,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.0, -3.3, -29.9),(-33.4, -4.7, -30.2),(5.6, -3.8, -30.0),(-0.2, -0.2, 0.9),(-0.2, -0.3, 0.9),(-0.2, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643435673,1208204,15703,31,31,3,0.7005979,0.6202156,0,5.235596,5.320877,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.8, -3.4, -30.0),(-33.6, -4.8, -30.3),(6.4, -3.9, -30.1),(-0.3, -0.2, 0.9),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643515456,1208212,15704,31,31,3,0.6775927,0.5690064,0,5.107803,5.322403,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.6, -3.4, -30.1),(-33.7, -4.9, -30.4),(8.0, -3.9, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643595244,1208221,15705,31,31,3,0.6775927,0.5690064,0,4.998871,5.251373,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.5, -3.5, -30.1),(-33.8, -5.0, -30.4),(8.0, -4.0, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.4, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643675029,1208229,15706,31,31,3,0.6348824,0.4782303,0,5.034302,5.321426,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.4, -3.5, -30.2),(-33.8, -5.1, -30.4),(8.3, -4.1, -30.3),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643894448,1208237,15707,31,31,3,0.6175004,0.2739268,0,5.112656,5.330429,0,(0.7, 0.8),(0.7, 0.8),(0.0, 0.0),(29.4, -3.5, -30.2),(-33.9, -5.1, -30.5),(10.5, -4.0, -30.3),(-0.3, -0.3, 0.9),(-0.4, -0.4, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643914392,1208246,15708,31,31,3,0.6175004,0.2739268,0,4.914703,5.29715,0,(0.7, 0.8),(0.7, 0.8),(0.0, 0.0),(29.4, -3.5, -30.2),(-33.9, -5.1, -30.5),(12.6, -3.9, -30.3),(-0.3, -0.3, 0.9),(-0.4, -0.3, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662643934342,1208254,15709,31,31,3,0.6175004,0.2739268,0,4.921768,5.258636,0,(0.7, 0.8),(0.7, 0.8),(0.0, 0.0),(29.5, -3.5, -30.2),(-33.9, -5.1, -30.5),(13.1, -3.9, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.4, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662644044047,1208262,15710,31,31,3,0.614592,0.500153,0,5.052628,5.251678,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.6, -3.5, -30.1),(-33.8, -5.1, -30.4),(10.8, -4.0, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.4, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662644093911,1208271,15711,31,31,3,0.614592,0.500153,0,4.935394,5.208069,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.6, -3.5, -30.1),(-33.8, -5.1, -30.4),(6.5, -4.1, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.4, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662644173701,1208279,15712,31,31,3,0.6394986,0.3949099,0,4.947815,5.272522,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.7, -3.5, -30.1),(-33.8, -5.0, -30.4),(1.9, -4.2, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662644263462,1208287,15713,31,31,3,0.6394986,0.3949099,0,5.047821,5.227234,0,(0.7, 0.8),(0.6, 0.8),(0.0, 0.0),(29.7, -3.5, -30.1),(-33.7, -5.0, -30.4),(-0.1, -4.2, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
637586662644343245,1208296,15714,31,31,3,0.6558349,0.538781,0,5.137939,5.282532,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(29.8, -3.5, -30.1),(-33.7, -5.0, -30.4),(1.6, -4.2, -30.2),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),(-0.3, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
