time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637586661641532320,1108001,3676,31,31,3,0.6519752,0.5582106,0,4.777222,4.943314,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.2, -2.6, -29.7),(-33.0, -4.4, -28.3),(-5.8, -3.7, -28.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661641572221,1108009,3677,31,31,3,0.6480749,0.5875845,0,4.755859,4.981735,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.3, -2.6, -29.7),(-33.0, -4.4, -28.3),(-8.5, -3.7, -28.8),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661641651998,1108017,3678,31,31,3,0.6480749,0.5875845,0,4.758484,4.96788,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.3, -2.6, -29.7),(-33.0, -4.4, -28.3),(-8.5, -3.7, -28.8),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661641671947,1108026,3679,31,31,3,0.6480749,0.5875845,0,4.679504,4.973236,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.3, -2.6, -29.7),(-33.0, -4.4, -28.3),(-6.9, -3.6, -28.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661641771682,1108034,3680,31,31,3,0.661357,0.6160746,0,4.733475,4.994293,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.4, -2.6, -29.7),(-33.0, -4.3, -28.3),(-5.6, -3.6, -28.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661641831518,1108042,3681,31,31,3,0.661357,0.6160746,0,4.750412,5.020447,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.4, -2.6, -29.7),(-33.0, -4.3, -28.3),(-4.7, -3.5, -28.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661641921277,1108051,3682,31,31,3,0.6791041,0.6557601,0,4.746002,5.046982,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.4, -2.6, -29.7),(-33.0, -4.3, -28.2),(0.8, -3.4, -29.0),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661642001070,1108059,3683,31,31,3,0.6791041,0.6557601,0,4.77916,5.046051,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.4, -2.6, -29.7),(-33.0, -4.3, -28.2),(2.4, -3.3, -29.0),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661642090824,1108067,3684,31,31,3,0.6832105,0.6721721,0,4.811356,5.045395,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.4, -2.6, -29.7),(-33.0, -4.3, -28.2),(3.4, -3.3, -29.1),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661642190558,1108076,3685,31,31,3,0.6832105,0.6721721,0,4.800903,5.031082,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(30.4, -2.6, -29.7),(-33.0, -4.3, -28.3),(3.0, -3.3, -29.1),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661642250400,1108084,3686,31,31,3,0.6925876,0.7012892,0,4.842941,5.015762,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.4, -2.6, -29.7),(-33.0, -4.3, -28.2),(2.1, -3.3, -29.0),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661642330185,1108092,3687,31,31,3,0.6925876,0.7012892,0,4.816284,5.030762,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.5, -2.6, -29.6),(-33.0, -4.3, -28.2),(0.8, -3.4, -29.0),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661642429923,1108101,3688,31,31,3,0.6920831,0.7142878,0,4.808578,4.963776,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.5, -2.5, -29.6),(-32.9, -4.3, -28.2),(-0.8, -3.4, -28.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637586661642499729,1108109,3689,31,31,3,0.6920831,0.7142878,0,4.774826,5.077057,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.5, -2.5, -29.6),(-32.9, -4.2, -28.2),(-2.4, -3.4, -28.9),(-0.2, -0.3, 0.9),(-0.2, -0.4, 0.9),(-0.2, -0.3, 0.9),1,0,0,0,0,0,0,False,0,0,
